"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"526","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"527","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","211","231","222","2","8","14"
"528","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","112","123","323","10","22","24"
"529","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","331","212","332","9","11","18"
"530","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","331","213","223","9","20","23"
"531","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","331","232","213","9","17","20"
"532","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","311","331","322","3","9","15"
"533","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","211","121","333","2","4","27"
"534","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","313","123","233","21","22","26"
"535","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","231","312","223","8","12","23"
"536","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","322","132","4","15","16"
"537","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","111","131","231","1","7","8"
"538","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","221","113","133","5","19","25"
"539","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","321","131","113","6","7","19"
"540","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","213","223","233","20","23","26"
"541","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","111","312","332","1","12","18"
"542","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","311","232","233","3","17","26"
"543","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","111","232","113","1","17","19"
"544","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","212","313","233","11","21","26"
"545","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","311","231","113","3","8","19"
"546","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","231","132","332","8","16","18"
"547","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","122","132","333","13","16","27"
"548","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","312","213","123","12","20","22"
"549","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","331","112","123","9","10","22"
"550","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","221","332","133","5","18","25"
"551","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","312","322","332","12","15","18"
"552","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","122","313","8","13","21"
"553","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","311","331","333","3","9","27"
"554","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","212","132","332","11","16","18"
"555","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","311","212","113","3","11","19"
"556","0.128","0.13","0.121","0.121","0.13","0.121","0.121","0.13","-1","211","231","312","223","8","12","23"
"557","0.147","0.179","0.147","0.179","0.182","0.165","-1","-1","-1","22a2b","121","132","232","4","16","17"
"558","0.149","0.143","0.149","0.143","0.13","0.143","0.143","-1","-1","22b1","311","221","233","3","5","26"
"559","0.214","0.167","0.151","0.167","0.151","0.151","-1","-1","-1","321","121","112","113","4","10","19"
"560","0.231","0.231","0.179","0.179","0.179","-1","-1","-1","-1","331","312","322","332","12","15","18"
"561","0.214","0.167","0.151","0.167","0.151","0.151","-1","-1","-1","321","211","112","113","2","10","19"
"562","0.128","0.158","0.128","0.158","0.135","0.135","0.158","-1","-1","22a1","311","321","132","3","6","16"
"563","0.178","0.155","0.178","0.155","0.155","0.178","-1","-1","-1","22b2b","111","231","133","1","8","25"
"564","0.149","0.143","0.149","0.143","0.13","0.143","0.143","-1","-1","22b1","321","123","233","6","22","26"
"565","0.235","0.187","0.195","0.187","0.195","-1","-1","-1","-1","322b","121","112","122","4","10","13"
"566","0.147","0.179","0.147","0.179","0.182","0.165","-1","-1","-1","22a2b","131","212","132","7","11","16"
"567","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","232","123","3","17","22"
"568","0.195","0.134","0.134","0.134","0.134","0.134","0.134","-1","-1","311","211","312","113","2","12","19"
"569","0.128","0.13","0.121","0.121","0.13","0.121","0.121","0.13","-1","211","332","113","223","18","19","23"
"570","0.128","0.158","0.128","0.158","0.135","0.135","0.158","-1","-1","22a1","121","321","212","4","6","11"
"571","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","232","213","223","17","20","23"
"572","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","121","221","321","4","5","6"
"573","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","332","113","223","18","19","23"
"574","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","312","222","233","12","14","26"
"575","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","121","321","131","4","6","7"
"576","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","311","131","133","3","7","25"
"577","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","131","232","323","7","17","24"
"578","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","331","132","4","9","16"
"579","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","231","123","323","8","22","24"
"580","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","311","112","313","3","10","21"
"581","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","211","331","132","2","9","16"
"582","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","312","122","232","12","13","17"
"583","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","111","232","113","1","17","19"
"584","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","121","132","232","4","16","17"
"585","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","131","322","213","7","15","20"
"586","0.171","0.138","0.171","0.138","0.122","0.122","0.138","-1","-1","22a1","211","132","133","2","16","25"
"587","0.171","0.138","0.171","0.138","0.122","0.122","0.138","-1","-1","22a1","221","321","112","5","6","10"
"588","0.205","0.121","0.205","0.121","0.106","0.121","0.121","-1","-1","22b1","211","222","323","2","14","24"
"589","0.302","0.134","0.123","0.123","0.134","0.185","-1","-1","-1","321","132","233","333","16","26","27"
"590","0.172","0.148","0.172","0.148","0.214","0.146","-1","-1","-1","22a2b","112","123","323","10","22","24"
"591","0.211","0.122","0.211","0.122","0.122","0.211","-1","-1","-1","22b2b","121","331","132","4","9","16"
"592","0.292","0.292","0.139","0.139","0.139","-1","-1","-1","-1","331","113","123","133","19","22","25"
"593","0.172","0.148","0.172","0.148","0.214","0.146","-1","-1","-1","22a2b","221","222","332","5","14","18"
"594","0.204","0.119","0.11","0.11","0.119","0.11","0.11","0.119","-1","211","221","212","133","5","11","25"
"595","0.32","0.113","0.113","0.113","0.113","0.113","0.113","-1","-1","311","321","222","123","6","14","22"
"596","0.205","0.121","0.205","0.121","0.106","0.121","0.121","-1","-1","22b1","131","122","333","7","13","27"
"597","0.204","0.119","0.11","0.11","0.119","0.11","0.11","0.119","-1","211","211","321","132","2","6","16"
"598","0.286","0.197","0.16","0.197","0.16","-1","-1","-1","-1","322b","122","222","123","13","14","22"
"599","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"600","0.302","0.185","0.134","0.123","0.123","0.134","-1","-1","-1","321","221","122","223","5","13","23"
"601","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","121","321","131","4","6","7"
"602","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","231","331","133","8","9","25"
"603","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","131","212","113","7","11","19"
"604","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","311","331","213","3","9","20"
"605","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","112","323","8","10","24"
"606","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","212","232","123","11","17","22"
"607","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","121","222","223","4","14","23"
"608","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","121","312","232","4","12","17"
"609","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","311","231","222","3","8","14"
"610","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","311","321","132","3","6","16"
"611","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","331","322","4","9","15"
"612","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","131","322","113","7","15","19"
"613","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","122","222","233","13","14","26"
"614","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","311","312","313","3","12","21"
"615","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","331","312","323","9","12","24"
"616","0.132","0.153","0.132","0.153","0.138","0.138","0.153","-1","-1","22a1","331","212","222","9","11","14"
"617","0.21","0.191","0.204","0.191","0.204","-1","-1","-1","-1","322b","113","213","223","19","20","23"
"618","0.141","0.145","0.141","0.145","0.136","0.145","0.145","-1","-1","22b1","232","323","133","17","24","25"
"619","0.132","0.153","0.132","0.153","0.138","0.138","0.153","-1","-1","22a1","232","123","323","17","22","24"
"620","0.209","0.209","0.194","0.194","0.194","-1","-1","-1","-1","331","111","121","131","1","4","7"
"621","0.179","0.172","0.157","0.172","0.161","0.161","-1","-1","-1","321","111","221","321","1","5","6"
"622","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","132","313","5","16","21"
"623","0.153","0.178","0.153","0.178","0.168","0.169","-1","-1","-1","22a2b","121","132","232","4","16","17"
"624","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","231","112","322","8","10","15"
"625","0.179","0.172","0.161","0.161","0.172","0.157","-1","-1","-1","321","231","132","332","8","16","18"
"626","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","211","321","132","2","6","16"
"627","0.153","0.178","0.153","0.178","0.168","0.169","-1","-1","-1","22a2b","121","231","233","4","8","26"
"628","0.156","0.141","0.141","0.141","0.141","0.141","0.141","-1","-1","311","312","122","232","12","13","17"
"629","0.169","0.165","0.169","0.165","0.165","0.169","-1","-1","-1","22b2b","321","222","332","6","14","18"
"630","0.141","0.145","0.141","0.145","0.136","0.145","0.145","-1","-1","22b1","311","231","113","3","8","19"
"631","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","232","113","6","17","19"
"632","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","121","221","233","4","5","26"
"633","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","221","132","323","5","16","24"
"634","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","123","133","233","22","25","26"
"635","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","211","132","332","2","16","18"
"636","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","321","213","223","6","20","23"
"637","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","331","213","223","9","20","23"
"638","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","212","313","133","11","21","25"
"639","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","111","222","323","1","14","24"
"640","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","212","132","332","11","16","18"
"641","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","331","312","122","9","12","13"
"642","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","121","122","113","4","13","19"
"643","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","122","222","322","13","14","15"
"644","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","231","212","132","8","11","16"
"645","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","212","322","132","11","15","16"
"646","0.239","0.179","0.15","0.141","0.141","0.15","-1","-1","-1","321","211","212","223","2","11","23"
"647","0.194","0.139","0.194","0.139","0.139","0.194","-1","-1","-1","22b2b","211","331","233","2","9","26"
"648","0.179","0.13","0.179","0.13","0.122","0.13","0.13","-1","-1","22b1","221","212","323","5","11","24"
"649","0.236","0.127","0.127","0.127","0.127","0.127","0.127","-1","-1","311","211","312","113","2","12","19"
"650","0.239","0.15","0.141","0.141","0.15","0.179","-1","-1","-1","321","211","113","313","2","19","21"
"651","0.245","0.203","0.175","0.203","0.175","-1","-1","-1","-1","322b","221","223","233","5","23","26"
"652","0.169","0.122","0.116","0.116","0.122","0.116","0.116","0.122","-1","211","231","222","313","8","14","21"
"653","0.168","0.157","0.168","0.157","0.203","0.147","-1","-1","-1","22a2b","222","232","323","14","17","24"
"654","0.168","0.157","0.168","0.157","0.203","0.147","-1","-1","-1","22a2b","222","223","133","14","23","25"
"655","0.179","0.13","0.179","0.13","0.122","0.13","0.13","-1","-1","22b1","221","312","323","5","12","24"
"656","0.158","0.143","0.158","0.143","0.128","0.128","0.143","-1","-1","22a1","111","323","333","1","24","27"
"657","0.169","0.122","0.116","0.116","0.122","0.116","0.116","0.122","-1","211","111","332","123","1","18","22"
"658","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","212","133","6","11","25"
"659","0.251","0.251","0.166","0.166","0.166","-1","-1","-1","-1","331","112","212","312","10","11","12"
"660","0.158","0.143","0.158","0.143","0.128","0.128","0.143","-1","-1","22a1","331","213","223","9","20","23"
"661","0.176","0.154","0.176","0.154","0.184","0.155","-1","-1","-1","22a2b","211","221","312","2","5","12"
"662","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","322","113","8","15","19"
"663","0.193","0.126","0.193","0.126","0.108","0.126","0.126","-1","-1","22b1","221","232","333","5","17","27"
"664","0.241","0.146","0.133","0.133","0.146","0.201","-1","-1","-1","321","311","221","231","3","5","8"
"665","0.174","0.136","0.174","0.136","0.122","0.122","0.136","-1","-1","22a1","131","132","213","7","16","20"
"666","0.247","0.126","0.126","0.126","0.126","0.126","0.126","-1","-1","311","312","122","232","12","13","17"
"667","0.248","0.2","0.176","0.2","0.176","-1","-1","-1","-1","322b","112","212","122","10","11","13"
"668","0.265","0.265","0.157","0.157","0.157","-1","-1","-1","-1","331","122","222","322","13","14","15"
"669","0.197","0.12","0.111","0.111","0.12","0.111","0.111","0.12","-1","211","212","123","333","11","22","27"
"670","0.241","0.133","0.133","0.146","0.201","0.146","-1","-1","-1","321","311","331","322","3","9","15"
"671","0.174","0.136","0.174","0.136","0.122","0.122","0.136","-1","-1","22a1","221","132","223","5","16","23"
"672","0.197","0.12","0.111","0.111","0.12","0.111","0.111","0.12","-1","211","311","222","233","3","14","26"
"673","0.193","0.126","0.193","0.126","0.108","0.126","0.126","-1","-1","22b1","231","132","213","8","16","20"
"674","0.176","0.154","0.176","0.154","0.184","0.155","-1","-1","-1","22a2b","212","122","213","11","13","20"
"675","0.198","0.135","0.198","0.135","0.135","0.198","-1","-1","-1","22b2b","232","223","133","17","23","25"
"676","0.242","0.091","0.242","0.091","0.091","0.242","-1","-1","-1","22b2b","121","113","323","4","19","24"
"677","0.353","0.353","0.098","0.098","0.098","-1","-1","-1","-1","331","212","222","232","11","14","17"
"678","0.384","0.186","0.122","0.186","0.122","-1","-1","-1","-1","322b","231","233","333","8","26","27"
"679","0.165","0.128","0.165","0.128","0.29","0.123","-1","-1","-1","22a2b","312","113","133","12","19","25"
"680","0.165","0.128","0.165","0.128","0.29","0.123","-1","-1","-1","22a2b","121","123","333","4","22","27"
"681","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","322","233","1","15","26"
"682","0.242","0.106","0.242","0.106","0.093","0.106","0.106","-1","-1","22b1","111","312","333","1","12","27"
"683","0.465","0.101","0.091","0.091","0.101","0.151","-1","-1","-1","321","221","122","322","5","13","15"
"684","0.175","0.137","0.175","0.137","0.119","0.119","0.137","-1","-1","22a1","221","222","313","5","14","21"
"685","0.241","0.113","0.105","0.105","0.113","0.105","0.105","0.113","-1","211","321","112","213","6","10","20"
"686","0.241","0.113","0.105","0.105","0.113","0.105","0.105","0.113","-1","211","311","222","233","3","14","26"
"687","0.524","0.079","0.079","0.079","0.079","0.079","0.079","-1","-1","311","211","232","223","2","17","23"
"688","0.242","0.106","0.242","0.106","0.093","0.106","0.106","-1","-1","22b1","221","131","333","5","7","27"
"689","0.465","0.101","0.151","0.101","0.091","0.091","-1","-1","-1","321","131","122","123","7","13","22"
"690","0.175","0.137","0.175","0.137","0.119","0.119","0.137","-1","-1","22a1","311","122","313","3","13","21"
"691","0.513","0.076","0.065","0.065","0.076","0.065","0.065","0.076","-1","211","231","332","123","8","18","22"
"692","0.646","0.14","0.037","0.14","0.037","-1","-1","-1","-1","322b","312","113","313","12","19","21"
"693","0.143","0.055","0.143","0.055","0.558","0.045","-1","-1","-1","22a2b","122","322","113","13","15","19"
"694","0.857","0.021","0.066","0.021","0.017","0.017","-1","-1","-1","321","311","112","113","3","10","19"
"695","0.513","0.076","0.065","0.065","0.076","0.065","0.065","0.076","-1","211","131","312","222","7","12","14"
"696","0.309","0.025","0.309","0.025","0.025","0.309","-1","-1","-1","22b2b","231","212","132","8","11","16"
"697","0.392","0.045","0.392","0.045","0.037","0.045","0.045","-1","-1","22b1","232","323","133","17","24","25"
"698","0.857","0.021","0.066","0.021","0.017","0.017","-1","-1","-1","321","221","131","331","5","7","9"
"699","0.392","0.045","0.392","0.045","0.037","0.045","0.045","-1","-1","22b1","221","123","333","5","22","27"
"700","0.253","0.112","0.253","0.112","0.079","0.079","0.112","-1","-1","22a1","211","311","123","2","3","22"
"701","0.465","0.465","0.023","0.023","0.023","-1","-1","-1","-1","331","311","312","313","3","12","21"
"702","0.143","0.055","0.143","0.055","0.558","0.045","-1","-1","-1","22a2b","321","222","232","6","14","17"
"703","0.253","0.112","0.253","0.112","0.079","0.079","0.112","-1","-1","22a1","221","321","112","5","6","10"
"704","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","132","313","5","16","21"
"705","0.936","0.011","0.011","0.011","0.011","0.011","0.011","-1","-1","311","331","132","233","9","16","26"
"706","0.075","0.154","0.154","0.154","0.154","0.154","0.154","-1","-1","311","211","232","223","2","17","23"
"707","0.151","0.199","0.226","0.199","0.226","-1","-1","-1","-1","322b","123","133","233","22","25","26"
"708","0.166","0.184","0.166","0.184","0.13","0.17","-1","-1","-1","22a2b","132","332","323","16","18","24"
"709","0.138","0.154","0.138","0.154","0.13","0.13","0.154","-1","-1","22a1","221","132","223","5","16","23"
"710","0.155","0.155","0.23","0.23","0.23","-1","-1","-1","-1","331","132","232","332","16","17","18"
"711","0.102","0.134","0.124","0.124","0.134","0.124","0.124","0.134","-1","211","221","212","133","5","11","25"
"712","0.138","0.154","0.138","0.154","0.13","0.13","0.154","-1","-1","22a1","211","132","133","2","16","25"
"713","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","312","133","5","12","25"
"714","0.103","0.168","0.191","0.173","0.173","0.191","-1","-1","-1","321","231","222","233","8","14","26"
"715","0.166","0.184","0.166","0.184","0.13","0.17","-1","-1","-1","22a2b","122","132","223","13","16","23"
"716","0.145","0.188","0.145","0.188","0.188","0.145","-1","-1","-1","22b2b","112","332","133","10","18","25"
"717","0.102","0.134","0.124","0.124","0.134","0.124","0.124","0.134","-1","211","311","223","133","3","23","25"
"718","0.119","0.155","0.119","0.155","0.14","0.155","0.155","-1","-1","22b1","121","222","233","4","14","26"
"719","0.103","0.168","0.191","0.173","0.173","0.191","-1","-1","-1","321","111","311","221","1","3","5"
"720","0.119","0.155","0.119","0.155","0.14","0.155","0.155","-1","-1","22b1","221","232","333","5","17","27"
"721","0.179","0.157","0.171","0.161","0.161","0.171","-1","-1","-1","321","211","222","213","2","14","20"
"722","0.141","0.145","0.141","0.145","0.136","0.145","0.145","-1","-1","22b1","122","332","313","13","18","21"
"723","0.209","0.209","0.194","0.194","0.194","-1","-1","-1","-1","331","132","232","332","16","17","18"
"724","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","231","222","113","8","14","19"
"725","0.122","0.129","0.123","0.123","0.129","0.123","0.123","0.129","-1","211","221","131","313","5","7","21"
"726","0.179","0.171","0.157","0.171","0.161","0.161","-1","-1","-1","321","211","112","113","2","10","19"
"727","0.141","0.145","0.141","0.145","0.136","0.145","0.145","-1","-1","22b1","111","312","333","1","12","27"
"728","0.169","0.165","0.169","0.165","0.165","0.169","-1","-1","-1","22b2b","211","331","233","2","9","26"
"729","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","112","323","8","10","24"
"730","0.21","0.191","0.204","0.191","0.204","-1","-1","-1","-1","322b","231","233","333","8","26","27"
"731","0.154","0.178","0.154","0.178","0.168","0.169","-1","-1","-1","22a2b","111","312","332","1","12","18"
"732","0.132","0.153","0.132","0.153","0.139","0.139","0.153","-1","-1","22a1","211","123","323","2","22","24"
"733","0.154","0.178","0.154","0.178","0.168","0.169","-1","-1","-1","22a2b","221","213","313","5","20","21"
"734","0.132","0.153","0.132","0.153","0.139","0.139","0.153","-1","-1","22a1","221","222","313","5","14","21"
"735","0.156","0.141","0.141","0.141","0.141","0.141","0.141","-1","-1","311","331","232","133","9","17","25"
"736","0.158","0.123","0.118","0.118","0.123","0.118","0.118","0.123","-1","211","221","232","113","5","17","19"
"737","0.233","0.202","0.181","0.202","0.181","-1","-1","-1","-1","322b","111","211","213","1","2","20"
"738","0.188","0.146","0.188","0.146","0.146","0.188","-1","-1","-1","22b2b","112","332","133","10","18","25"
"739","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"740","0.154","0.144","0.154","0.144","0.131","0.131","0.144","-1","-1","22a1","221","321","132","5","6","16"
"741","0.167","0.16","0.167","0.16","0.194","0.152","-1","-1","-1","22a2b","111","311","133","1","3","25"
"742","0.22","0.177","0.155","0.147","0.147","0.155","-1","-1","-1","321","221","122","223","5","13","23"
"743","0.167","0.16","0.167","0.16","0.194","0.152","-1","-1","-1","22a2b","121","221","233","4","5","26"
"744","0.22","0.147","0.147","0.155","0.177","0.155","-1","-1","-1","321","112","122","232","10","13","17"
"745","0.211","0.131","0.131","0.131","0.131","0.131","0.131","-1","-1","311","111","212","313","1","11","21"
"746","0.17","0.133","0.17","0.133","0.127","0.133","0.133","-1","-1","22b1","312","213","123","12","20","22"
"747","0.239","0.239","0.174","0.174","0.174","-1","-1","-1","-1","331","221","222","223","5","14","23"
"748","0.17","0.133","0.17","0.133","0.127","0.133","0.133","-1","-1","22b1","121","322","113","4","15","19"
"749","0.158","0.123","0.118","0.118","0.123","0.118","0.118","0.123","-1","211","222","332","113","14","18","19"
"750","0.154","0.144","0.154","0.144","0.131","0.131","0.144","-1","-1","22a1","212","232","123","11","17","22"
"751","0.149","0.197","0.149","0.197","0.141","0.168","-1","-1","-1","22a2b","112","113","323","10","19","24"
"752","0.124","0.155","0.124","0.155","0.132","0.155","0.155","-1","-1","22b1","321","123","233","6","22","26"
"753","0.152","0.181","0.152","0.181","0.181","0.152","-1","-1","-1","22b2b","311","212","322","3","11","15"
"754","0.172","0.172","0.219","0.219","0.219","-1","-1","-1","-1","331","111","112","113","1","10","19"
"755","0.168","0.19","0.226","0.19","0.226","-1","-1","-1","-1","322b","212","122","222","11","13","14"
"756","0.1","0.15","0.15","0.15","0.15","0.15","0.15","-1","-1","311","211","112","313","2","10","21"
"757","0.105","0.138","0.12","0.12","0.138","0.12","0.12","0.138","-1","211","221","212","133","5","11","25"
"758","0.124","0.155","0.124","0.155","0.132","0.155","0.155","-1","-1","22b1","331","212","313","9","11","21"
"759","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","212","133","6","11","25"
"760","0.123","0.168","0.123","0.168","0.125","0.125","0.168","-1","-1","22a1","221","112","312","5","10","12"
"761","0.149","0.197","0.149","0.197","0.141","0.168","-1","-1","-1","22a2b","321","213","313","6","20","21"
"762","0.126","0.157","0.195","0.164","0.164","0.195","-1","-1","-1","321","131","132","113","7","16","19"
"763","0.126","0.164","0.164","0.195","0.157","0.195","-1","-1","-1","321","112","312","213","10","12","20"
"764","0.105","0.138","0.12","0.12","0.138","0.12","0.12","0.138","-1","211","321","112","133","6","10","25"
"765","0.123","0.168","0.123","0.168","0.125","0.125","0.168","-1","-1","22a1","221","321","112","5","6","10"
"766","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","111","322","323","1","15","24"
"767","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","121","312","233","4","12","26"
"768","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","112","323","233","10","24","26"
"769","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","212","222","233","11","14","26"
"770","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","322b","313","233","333","21","26","27"
"771","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22b2b","121","113","323","4","19","24"
"772","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","131","222","332","7","14","18"
"773","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22a1","231","123","323","8","22","24"
"774","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","221","222","332","5","14","18"
"775","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","311","213","323","133","20","24","25"
"776","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","321","212","322","232","11","15","17"
"777","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","-1","22a2b","122","132","223","13","16","23"
"778","0.2","0.2","0.2","0.2","0.2","-1","-1","-1","-1","331","113","213","313","19","20","21"
"779","0.125","0.125","0.125","0.125","0.125","0.125","0.125","0.125","-1","211","111","231","323","1","8","24"
"780","0.143","0.143","0.143","0.143","0.143","0.143","0.143","-1","-1","22b1","312","122","133","12","13","25"
"781","0.285","0.285","0.143","0.143","0.143","-1","-1","-1","-1","331","311","312","313","3","12","21"
"782","0.22","0.114","0.22","0.114","0.114","0.22","-1","-1","-1","22b2b","112","332","133","10","18","25"
"783","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","321","232","113","6","17","19"
"784","0.231","0.111","0.231","0.111","0.094","0.111","0.111","-1","-1","22b1","131","212","113","7","11","19"
"785","0.281","0.13","0.219","0.13","0.12","0.12","-1","-1","-1","321","121","112","113","4","10","19"
"786","0.258","0.213","0.159","0.213","0.159","-1","-1","-1","-1","322b","332","133","333","18","25","27"
"787","0.187","0.137","0.187","0.137","0.215","0.139","-1","-1","-1","22a2b","211","221","322","2","5","15"
"788","0.319","0.114","0.114","0.114","0.114","0.114","0.114","-1","-1","311","313","123","233","21","22","26"
