"","workerData","model","softness","obedience","type","cross_validated","Nr"
"5762",0.19231,0.16495,"individually_opt","individually_opt","non-iterative","no",6
"5763",0.2,0.20874,"individually_opt","individually_opt","non-iterative","no",6
"5764",0.2963,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5765",0.63158,0.62551,"individually_opt","individually_opt","non-iterative","no",6
"5766",1,0.83622,"individually_opt","individually_opt","non-iterative","no",6
"5767",0.31034,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5768",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5769",0.58621,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5770",1,0.48087,"individually_opt","individually_opt","non-iterative","no",6
"5771",0.57143,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5772",0.32609,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5773",0,0.0515,"individually_opt","individually_opt","non-iterative","no",6
"5774",0.25926,0.05124,"individually_opt","individually_opt","non-iterative","no",6
"5775",0,0.0515,"individually_opt","individually_opt","non-iterative","no",6
"5776",1,0.81903,"individually_opt","individually_opt","non-iterative","no",6
"5777",0.2,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5778",0.45161,0.49114,"individually_opt","individually_opt","non-iterative","no",6
"5779",0.06667,0.20845,"individually_opt","individually_opt","non-iterative","no",6
"5780",0.56667,0.58317,"individually_opt","individually_opt","non-iterative","no",6
"5781",0.48485,0.41945,"individually_opt","individually_opt","non-iterative","no",6
"5782",0.375,0.45248,"individually_opt","individually_opt","non-iterative","no",6
"5783",0.16216,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5784",0.3125,0.42186,"individually_opt","individually_opt","non-iterative","no",6
"5785",0.65385,0.78067,"individually_opt","individually_opt","non-iterative","no",6
"5786",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5787",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5788",0,0.10974,"individually_opt","individually_opt","non-iterative","no",6
"5789",0.85,0.89259,"individually_opt","individually_opt","non-iterative","no",6
"5790",0.48571,0.10279,"individually_opt","individually_opt","non-iterative","no",6
"5791",0.88889,0.61492,"individually_opt","individually_opt","non-iterative","no",6
"5792",0.90909,0.61662,"individually_opt","individually_opt","non-iterative","no",6
"5793",0.28571,0.03925,"individually_opt","individually_opt","non-iterative","no",6
"5794",0,0.05626,"individually_opt","individually_opt","non-iterative","no",6
"5795",0,0.0556,"individually_opt","individually_opt","non-iterative","no",6
"5796",0.02941,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5797",0.23077,0.23131,"individually_opt","individually_opt","non-iterative","no",6
"5798",0.90476,0.41622,"individually_opt","individually_opt","non-iterative","no",6
"5799",0.04762,0.23129,"individually_opt","individually_opt","non-iterative","no",6
"5800",0.08333,0.23132,"individually_opt","individually_opt","non-iterative","no",6
"5801",0.3913,0.36698,"individually_opt","individually_opt","non-iterative","no",6
"5802",0.1875,0.158,"individually_opt","individually_opt","non-iterative","no",6
"5803",0.52632,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5804",0.04167,0.13868,"individually_opt","individually_opt","non-iterative","no",6
"5805",0,0.00126,"individually_opt","individually_opt","non-iterative","no",6
"5806",0,0.00245,"individually_opt","individually_opt","non-iterative","no",6
"5807",0.5,0.87982,"individually_opt","individually_opt","non-iterative","no",6
"5808",0,0.00165,"individually_opt","individually_opt","non-iterative","no",6
"5809",0.08696,0.10432,"individually_opt","individually_opt","non-iterative","no",6
"5810",0.11538,0.15889,"individually_opt","individually_opt","non-iterative","no",6
"5811",0.31034,0.15889,"individually_opt","individually_opt","non-iterative","no",6
"5812",0.2619,0.72939,"individually_opt","individually_opt","non-iterative","no",6
"5813",0,0.00164,"individually_opt","individually_opt","non-iterative","no",6
"5814",1,0.99571,"individually_opt","individually_opt","non-iterative","no",6
"5815",0,0.00209,"individually_opt","individually_opt","non-iterative","no",6
"5816",1,0.66458,"individually_opt","individually_opt","non-iterative","no",6
"5817",0.55556,0.44995,"individually_opt","individually_opt","non-iterative","no",6
"5818",0.39394,0.24018,"individually_opt","individually_opt","non-iterative","no",6
"5819",0.46667,0.44995,"individually_opt","individually_opt","non-iterative","no",6
"5820",0.34483,0.44995,"individually_opt","individually_opt","non-iterative","no",6
"5821",0.17391,0.12432,"individually_opt","individually_opt","non-iterative","no",6
"5822",0.14286,0.18082,"individually_opt","individually_opt","non-iterative","no",6
"5823",0,0.15718,"individually_opt","individually_opt","non-iterative","no",6
"5824",0.08,0.18082,"individually_opt","individually_opt","non-iterative","no",6
"5825",0.04762,0.17909,"individually_opt","individually_opt","non-iterative","no",6
"5826",0.4878,0.64182,"individually_opt","individually_opt","non-iterative","no",6
"5827",0.51282,0.1784,"individually_opt","individually_opt","non-iterative","no",6
"5828",0.44444,0.64182,"individually_opt","individually_opt","non-iterative","no",6
"5829",0.43478,0.3793,"individually_opt","individually_opt","non-iterative","no",6
"5830",1,0.31035,"individually_opt","individually_opt","non-iterative","no",6
"5831",0.60606,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5832",0.41667,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5833",0.19355,0.28638,"individually_opt","individually_opt","non-iterative","no",6
"5834",0.36111,0.3991,"individually_opt","individually_opt","non-iterative","no",6
"5835",0.27027,0.28643,"individually_opt","individually_opt","non-iterative","no",6
"5836",0.5,0.42721,"individually_opt","individually_opt","non-iterative","no",6
"5837",0,0.00772,"individually_opt","individually_opt","non-iterative","no",6
"5838",0.4,0.62837,"individually_opt","individually_opt","non-iterative","no",6
"5839",1,0.9013,"individually_opt","individually_opt","non-iterative","no",6
"5840",0.18919,0.04935,"individually_opt","individually_opt","non-iterative","no",6
"5841",0.10345,0.27012,"individually_opt","individually_opt","non-iterative","no",6
"5842",0.44444,0.41994,"individually_opt","individually_opt","non-iterative","no",6
"5843",0.47059,0.26115,"individually_opt","individually_opt","non-iterative","no",6
"5844",0.11111,0.27012,"individually_opt","individually_opt","non-iterative","no",6
"5845",0,0.06216,"individually_opt","individually_opt","non-iterative","no",6
"5846",0.2,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5847",0,0.0489,"individually_opt","individually_opt","non-iterative","no",6
"5848",0.59091,0.04889,"individually_opt","individually_opt","non-iterative","no",6
"5849",0.70588,0.59848,"individually_opt","individually_opt","non-iterative","no",6
"5850",0.16129,0.44375,"individually_opt","individually_opt","non-iterative","no",6
"5851",0,0.20076,"individually_opt","individually_opt","non-iterative","no",6
"5852",0.44828,0.44376,"individually_opt","individually_opt","non-iterative","no",6
"5853",0.31818,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5854",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5855",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5856",0.36364,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5857",0,0.22272,"individually_opt","individually_opt","non-iterative","no",6
"5858",0.31034,0.12943,"individually_opt","individually_opt","non-iterative","no",6
"5859",0.66667,0.52141,"individually_opt","individually_opt","non-iterative","no",6
"5860",0.33333,0.14323,"individually_opt","individually_opt","non-iterative","no",6
"5861",0.95238,0.60951,"individually_opt","individually_opt","non-iterative","no",6
"5862",0.53846,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5863",0.54286,0.46576,"individually_opt","individually_opt","non-iterative","no",6
"5864",0.42424,0.50492,"individually_opt","individually_opt","non-iterative","no",6
"5865",0.19355,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5866",0.30233,0.20822,"individually_opt","individually_opt","non-iterative","no",6
"5867",0.23529,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5868",0.13889,0.23907,"individually_opt","individually_opt","non-iterative","no",6
"5869",0.21429,0.21852,"individually_opt","individually_opt","non-iterative","no",6
"5870",0.58824,0.48024,"individually_opt","individually_opt","non-iterative","no",6
"5871",0.4186,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5872",0.44737,0.42755,"individually_opt","individually_opt","non-iterative","no",6
"5873",0.33898,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5874",0.34615,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5875",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5876",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5877",0.23077,0.24196,"individually_opt","individually_opt","non-iterative","no",6
"5878",0.71429,0.40691,"individually_opt","individually_opt","non-iterative","no",6
"5879",0.23684,0.24196,"individually_opt","individually_opt","non-iterative","no",6
"5880",0.07895,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5881",1,0.68939,"individually_opt","individually_opt","non-iterative","no",6
"5882",0,0.68939,"individually_opt","individually_opt","non-iterative","no",6
"5883",0.33333,0.56826,"individually_opt","individually_opt","non-iterative","no",6
"5884",0.33333,0.59688,"individually_opt","individually_opt","non-iterative","no",6
"5885",0.41667,0.18846,"individually_opt","individually_opt","non-iterative","no",6
"5886",0,0.18846,"individually_opt","individually_opt","non-iterative","no",6
"5887",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5888",0.3871,0.51185,"individually_opt","individually_opt","non-iterative","no",6
"5889",0.10714,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5890",0.02941,0.26026,"individually_opt","individually_opt","non-iterative","no",6
"5891",0.18421,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5892",0.34375,0.21149,"individually_opt","individually_opt","non-iterative","no",6
"5893",0.28571,0.15176,"individually_opt","individually_opt","non-iterative","no",6
"5894",1,0.52406,"individually_opt","individually_opt","non-iterative","no",6
"5895",0.25,0.12081,"individually_opt","individually_opt","non-iterative","no",6
"5896",0.65217,0.69318,"individually_opt","individually_opt","non-iterative","no",6
"5897",0.13043,0.52763,"individually_opt","individually_opt","non-iterative","no",6
"5898",0.375,0.56977,"individually_opt","individually_opt","non-iterative","no",6
"5899",0.14286,0.09689,"individually_opt","individually_opt","non-iterative","no",6
"5900",0.2,0.15014,"individually_opt","individually_opt","non-iterative","no",6
"5901",0.37143,0.28558,"individually_opt","individually_opt","non-iterative","no",6
"5902",0.34884,0.19707,"individually_opt","individually_opt","non-iterative","no",6
"5903",0,0.26799,"individually_opt","individually_opt","non-iterative","no",6
"5904",0.45714,0.58327,"individually_opt","individually_opt","non-iterative","no",6
"5905",0.2,0.16036,"individually_opt","individually_opt","non-iterative","no",6
"5906",0.76923,0.70936,"individually_opt","individually_opt","non-iterative","no",6
"5907",0,0.13028,"individually_opt","individually_opt","non-iterative","no",6
"5908",0,0.11234,"individually_opt","individually_opt","non-iterative","no",6
"5909",0,0.22073,"individually_opt","individually_opt","non-iterative","no",6
"5910",0.51515,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5911",0.58065,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5912",0.05882,0.22073,"individually_opt","individually_opt","non-iterative","no",6
"5913",1,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5914",0.45455,0.21431,"individually_opt","individually_opt","non-iterative","no",6
"5915",0.25,0.50875,"individually_opt","individually_opt","non-iterative","no",6
"5916",0,0.15792,"individually_opt","individually_opt","non-iterative","no",6
"5917",0.13889,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5918",0.17241,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5919",0.32258,0.46072,"individually_opt","individually_opt","non-iterative","no",6
"5920",0.375,0.52798,"individually_opt","individually_opt","non-iterative","no",6
"5921",0.64516,0.43199,"individually_opt","individually_opt","non-iterative","no",6
"5922",0.33333,0.24701,"individually_opt","individually_opt","non-iterative","no",6
"5923",0.51429,0.44798,"individually_opt","individually_opt","non-iterative","no",6
"5924",0.35484,0.24726,"individually_opt","individually_opt","non-iterative","no",6
"5925",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5926",0.33333,0.17955,"individually_opt","individually_opt","non-iterative","no",6
"5927",0,0.1459,"individually_opt","individually_opt","non-iterative","no",6
"5928",0.33333,0.47971,"individually_opt","individually_opt","non-iterative","no",6
"5929",1,0.47157,"individually_opt","individually_opt","non-iterative","no",6
"5930",0.27273,0.1714,"individually_opt","individually_opt","non-iterative","no",6
"5931",0.275,0.15284,"individually_opt","individually_opt","non-iterative","no",6
"5932",0.52632,0.31786,"individually_opt","individually_opt","non-iterative","no",6
"5933",0,0.21351,"individually_opt","individually_opt","non-iterative","no",6
"5934",0.51515,0.48571,"individually_opt","individually_opt","non-iterative","no",6
"5935",0.12903,0.2135,"individually_opt","individually_opt","non-iterative","no",6
"5936",0.35135,0.21351,"individually_opt","individually_opt","non-iterative","no",6
"5937",0.08571,0.18073,"individually_opt","individually_opt","non-iterative","no",6
"5938",0.44444,0.5321,"individually_opt","individually_opt","non-iterative","no",6
"5939",0.4359,0.17409,"individually_opt","individually_opt","non-iterative","no",6
"5940",0.38889,0.17409,"individually_opt","individually_opt","non-iterative","no",6
"5941",0,0.00248,"individually_opt","individually_opt","non-iterative","no",6
"5942",0,0.00271,"individually_opt","individually_opt","non-iterative","no",6
"5943",0,0.00107,"individually_opt","individually_opt","non-iterative","no",6
"5944",1,0.66492,"individually_opt","individually_opt","non-iterative","no",6
"5945",0.375,0.31916,"individually_opt","individually_opt","non-iterative","no",6
"5946",0.42105,0.37061,"individually_opt","individually_opt","non-iterative","no",6
"5947",0,0.32004,"individually_opt","individually_opt","non-iterative","no",6
"5948",0.76,0.31469,"individually_opt","individually_opt","non-iterative","no",6
"5949",1,0.6149,"individually_opt","individually_opt","non-iterative","no",6
"5950",0,0.02807,"individually_opt","individually_opt","non-iterative","no",6
"5951",0.05,0.0404,"individually_opt","individually_opt","non-iterative","no",6
"5952",1,0.6386,"individually_opt","individually_opt","non-iterative","no",6
"5953",0.13793,0.18439,"individually_opt","individually_opt","non-iterative","no",6
"5954",0.04545,0.21666,"individually_opt","individually_opt","non-iterative","no",6
"5955",0.06452,0.18437,"individually_opt","individually_opt","non-iterative","no",6
"5956",0.30556,0.56674,"individually_opt","individually_opt","non-iterative","no",6
"5957",0,0.0577,"individually_opt","individually_opt","non-iterative","no",6
"5958",0,0.0577,"individually_opt","individually_opt","non-iterative","no",6
"5959",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5960",0,0.06195,"individually_opt","individually_opt","non-iterative","no",6
"5961",0.33333,0.15011,"individually_opt","individually_opt","non-iterative","no",6
"5962",0.28571,0.52639,"individually_opt","individually_opt","non-iterative","no",6
"5963",0.31034,0.15011,"individually_opt","individually_opt","non-iterative","no",6
"5964",0.66667,0.52639,"individually_opt","individually_opt","non-iterative","no",6
"5965",0.71429,0.34962,"individually_opt","individually_opt","non-iterative","no",6
"5966",0.28571,0.22039,"individually_opt","individually_opt","non-iterative","no",6
"5967",0.18605,0.18406,"individually_opt","individually_opt","non-iterative","no",6
"5968",0.10526,0.18406,"individually_opt","individually_opt","non-iterative","no",6
"5969",0,0.03648,"individually_opt","individually_opt","non-iterative","no",6
"5970",0.5,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5971",0,0.03648,"individually_opt","individually_opt","non-iterative","no",6
"5972",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5973",0.9,0.52876,"individually_opt","individually_opt","non-iterative","no",6
"5974",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5975",0.56667,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5976",0.12903,0.12614,"individually_opt","individually_opt","non-iterative","no",6
"5977",0.66667,0.48857,"individually_opt","individually_opt","non-iterative","no",6
"5978",0.17391,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5979",0.17391,0.17806,"individually_opt","individually_opt","non-iterative","no",6
"5980",0.66667,0.69171,"individually_opt","individually_opt","non-iterative","no",6
"5981",0.03571,0.27357,"individually_opt","individually_opt","non-iterative","no",6
"5982",0.44118,0.45285,"individually_opt","individually_opt","non-iterative","no",6
"5983",0.5,0.4156,"individually_opt","individually_opt","non-iterative","no",6
"5984",0.25,0.28638,"individually_opt","individually_opt","non-iterative","no",6
"5985",1,0.63025,"individually_opt","individually_opt","non-iterative","no",6
"5986",0.3,0.47064,"individually_opt","individually_opt","non-iterative","no",6
"5987",0.2069,0.22723,"individually_opt","individually_opt","non-iterative","no",6
"5988",0.11429,0.22723,"individually_opt","individually_opt","non-iterative","no",6
"5989",0,0.0248,"individually_opt","individually_opt","non-iterative","no",6
"5990",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5991",0,0.03586,"individually_opt","individually_opt","non-iterative","no",6
"5992",0,0.03587,"individually_opt","individually_opt","non-iterative","no",6
"5993",0.44444,0.41579,"individually_opt","individually_opt","non-iterative","no",6
"5994",0.41463,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5995",0.25,0.25953,"individually_opt","individually_opt","non-iterative","no",6
"5996",0.2381,0.27254,"individually_opt","individually_opt","non-iterative","no",6
"5997",0.09677,0.22362,"individually_opt","individually_opt","non-iterative","no",6
"5998",0.29032,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"5999",0.06452,0.19651,"individually_opt","individually_opt","non-iterative","no",6
"6000",0.1,0.19651,"individually_opt","individually_opt","non-iterative","no",6
"6001",1,0.64717,"individually_opt","individually_opt","non-iterative","no",6
"6002",0,0.07286,"individually_opt","individually_opt","non-iterative","no",6
"6003",0,0.06165,"individually_opt","individually_opt","non-iterative","no",6
"6004",0.625,0.85428,"individually_opt","individually_opt","non-iterative","no",6
"6005",0.04545,0.16162,"individually_opt","individually_opt","non-iterative","no",6
"6006",0.11111,0.16847,"individually_opt","individually_opt","non-iterative","no",6
"6007",0.39286,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6008",0.28571,0.16162,"individually_opt","individually_opt","non-iterative","no",6
"6009",0.04,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6010",0.63333,0.66155,"individually_opt","individually_opt","non-iterative","no",6
"6011",0.63333,0.66155,"individually_opt","individually_opt","non-iterative","no",6
"6012",0,0.17773,"individually_opt","individually_opt","non-iterative","no",6
"6013",0.41379,0.58297,"individually_opt","individually_opt","non-iterative","no",6
"6014",1,0.61033,"individually_opt","individually_opt","non-iterative","no",6
"6015",0.3125,0.64392,"individually_opt","individually_opt","non-iterative","no",6
"6016",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6017",0.69231,0.44885,"individually_opt","individually_opt","non-iterative","no",6
"6018",0.28,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6019",0.16667,0.21782,"individually_opt","individually_opt","non-iterative","no",6
"6020",0.27586,0.20215,"individually_opt","individually_opt","non-iterative","no",6
"6021",0.40741,0.29245,"individually_opt","individually_opt","non-iterative","no",6
"6022",0.07143,0.23891,"individually_opt","individually_opt","non-iterative","no",6
"6023",0.38462,0.40191,"individually_opt","individually_opt","non-iterative","no",6
"6024",0.42105,0.3758,"individually_opt","individually_opt","non-iterative","no",6
"6025",0.31034,0.46585,"individually_opt","individually_opt","non-iterative","no",6
"6026",0.5,0.60971,"individually_opt","individually_opt","non-iterative","no",6
"6027",0.66667,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6028",0,0.16164,"individually_opt","individually_opt","non-iterative","no",6
"6029",0.36667,0.22595,"individually_opt","individually_opt","non-iterative","no",6
"6030",0.42308,0.44072,"individually_opt","individually_opt","non-iterative","no",6
"6031",0.68966,0.42499,"individually_opt","individually_opt","non-iterative","no",6
"6032",0.12121,0.24168,"individually_opt","individually_opt","non-iterative","no",6
"6033",1,0.60375,"individually_opt","individually_opt","non-iterative","no",6
"6034",0.68966,0.57222,"individually_opt","individually_opt","non-iterative","no",6
"6035",0,0.05903,"individually_opt","individually_opt","non-iterative","no",6
"6036",0.31034,0.08134,"individually_opt","individually_opt","non-iterative","no",6
"6037",0.74074,0.56897,"individually_opt","individually_opt","non-iterative","no",6
"6038",0.28571,0.56901,"individually_opt","individually_opt","non-iterative","no",6
"6039",0.3,0.21553,"individually_opt","individually_opt","non-iterative","no",6
"6040",0,0.21547,"individually_opt","individually_opt","non-iterative","no",6
"6041",0.05,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6042",0.11111,0.23576,"individually_opt","individually_opt","non-iterative","no",6
"6043",0.32,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6044",0.35088,0.23576,"individually_opt","individually_opt","non-iterative","no",6
"6045",0.94444,0.52517,"individually_opt","individually_opt","non-iterative","no",6
"6046",0.04545,0.19867,"individually_opt","individually_opt","non-iterative","no",6
"6047",0.4,0.17511,"individually_opt","individually_opt","non-iterative","no",6
"6048",0.33333,0.468,"individually_opt","individually_opt","non-iterative","no",6
"6049",0,0.07089,"individually_opt","individually_opt","non-iterative","no",6
"6050",0.04348,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6051",0.08696,0.07089,"individually_opt","individually_opt","non-iterative","no",6
"6052",0.09091,0.2073,"individually_opt","individually_opt","non-iterative","no",6
"6053",0,0.13485,"individually_opt","individually_opt","non-iterative","no",6
"6054",0.59375,0.52198,"individually_opt","individually_opt","non-iterative","no",6
"6055",0.33333,0.14582,"individually_opt","individually_opt","non-iterative","no",6
"6056",0.16667,0.13403,"individually_opt","individually_opt","non-iterative","no",6
"6057",0,0.13004,"individually_opt","individually_opt","non-iterative","no",6
"6058",0.11111,0.10247,"individually_opt","individually_opt","non-iterative","no",6
"6059",0.34483,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6060",0.09524,0.13666,"individually_opt","individually_opt","non-iterative","no",6
"6061",0.2,0.63993,"individually_opt","individually_opt","non-iterative","no",6
"6062",0,0.02046,"individually_opt","individually_opt","non-iterative","no",6
"6063",0,0.02047,"individually_opt","individually_opt","non-iterative","no",6
"6064",0.33333,0.02046,"individually_opt","individually_opt","non-iterative","no",6
"6065",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6066",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6067",0.2766,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6068",0.35897,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6069",0.12,0.19699,"individually_opt","individually_opt","non-iterative","no",6
"6070",0.25,0.22809,"individually_opt","individually_opt","non-iterative","no",6
"6071",0.30233,0.2281,"individually_opt","individually_opt","non-iterative","no",6
"6072",0.42553,0.54379,"individually_opt","individually_opt","non-iterative","no",6
"6073",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6074",0.66667,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6075",0.68966,0.70524,"individually_opt","individually_opt","non-iterative","no",6
"6076",0.25,0.1979,"individually_opt","individually_opt","non-iterative","no",6
"6077",0.10526,0.08893,"individually_opt","individually_opt","non-iterative","no",6
"6078",0.32143,0.5611,"individually_opt","individually_opt","non-iterative","no",6
"6079",0.64516,0.57774,"individually_opt","individually_opt","non-iterative","no",6
"6080",0.33333,0.59112,"individually_opt","individually_opt","non-iterative","no",6
"6081",0.26923,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6082",0.24,0.12849,"individually_opt","individually_opt","non-iterative","no",6
"6083",0.75,0.67219,"individually_opt","individually_opt","non-iterative","no",6
"6084",0.1,0.13828,"individually_opt","individually_opt","non-iterative","no",6
"6085",0.66667,0.17992,"individually_opt","individually_opt","non-iterative","no",6
"6086",0,0.1768,"individually_opt","individually_opt","non-iterative","no",6
"6087",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6088",0.2,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6089",0,0.18471,"individually_opt","individually_opt","non-iterative","no",6
"6090",0.06452,0.20788,"individually_opt","individually_opt","non-iterative","no",6
"6091",0,0.15104,"individually_opt","individually_opt","non-iterative","no",6
"6092",0.5,0.51563,"individually_opt","individually_opt","non-iterative","no",6
"6093",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6094",0.86957,0.52438,"individually_opt","individually_opt","non-iterative","no",6
"6095",0.10526,0.13011,"individually_opt","individually_opt","non-iterative","no",6
"6096",0,0.17241,"individually_opt","individually_opt","non-iterative","no",6
"6097",0.25926,0.24871,"individually_opt","individually_opt","non-iterative","no",6
"6098",0.06061,0.17215,"individually_opt","individually_opt","non-iterative","no",6
"6099",0.55556,0.62052,"individually_opt","individually_opt","non-iterative","no",6
"6100",0.11111,0.1443,"individually_opt","individually_opt","non-iterative","no",6
"6101",0.53125,0.53261,"individually_opt","individually_opt","non-iterative","no",6
"6102",0.13333,0.21361,"individually_opt","individually_opt","non-iterative","no",6
"6103",0.15152,0.21388,"individually_opt","individually_opt","non-iterative","no",6
"6104",0.70833,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6105",0.22727,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6106",0.2,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6107",0.54839,0.31076,"individually_opt","individually_opt","non-iterative","no",6
"6108",0.06667,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6109",0.04545,0.03726,"individually_opt","individually_opt","non-iterative","no",6
"6110",0,0.06703,"individually_opt","individually_opt","non-iterative","no",6
"6111",0,0.05294,"individually_opt","individually_opt","non-iterative","no",6
"6112",0,0.05293,"individually_opt","individually_opt","non-iterative","no",6
"6113",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6114",0.25,0.26679,"individually_opt","individually_opt","non-iterative","no",6
"6115",0.66667,0.66552,"individually_opt","individually_opt","non-iterative","no",6
"6116",0,0.06333,"individually_opt","individually_opt","non-iterative","no",6
"6117",0,0.16947,"individually_opt","individually_opt","non-iterative","no",6
"6118",0.5,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6119",0.5,0.4972,"individually_opt","individually_opt","non-iterative","no",6
"6120",0,0.15537,"individually_opt","individually_opt","non-iterative","no",6
"6121",0.04,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6122",0,0.15848,"individually_opt","individually_opt","non-iterative","no",6
"6123",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6124",0,0.15848,"individually_opt","individually_opt","non-iterative","no",6
"6125",0.26667,0.43555,"individually_opt","individually_opt","non-iterative","no",6
"6126",0.34783,0.36799,"individually_opt","individually_opt","non-iterative","no",6
"6127",0.13158,0.26205,"individually_opt","individually_opt","non-iterative","no",6
"6128",0.46154,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6129",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6130",0.33333,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6131",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6132",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6133",0.35484,0.1293,"individually_opt","individually_opt","non-iterative","no",6
"6134",0.4,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6135",0,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6136",0.58824,0.74139,"individually_opt","individually_opt","non-iterative","no",6
"6137",0.475,0.44352,"individually_opt","individually_opt","non-iterative","no",6
"6138",0.64286,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6139",0.26316,0.22085,"individually_opt","individually_opt","non-iterative","no",6
"6140",0.55556,0.47924,"individually_opt","individually_opt","non-iterative","no",6
"6141",0.16667,0.19829,"individually_opt","individually_opt","non-iterative","no",6
"6142",0.19231,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6143",0.52,0.45792,"individually_opt","individually_opt","non-iterative","no",6
"6144",0.44444,0.45792,"individually_opt","individually_opt","non-iterative","no",6
"6145",0.36842,0.33333,"individually_opt","individually_opt","non-iterative","no",6
"6146",0,0.1288,"individually_opt","individually_opt","non-iterative","no",6
"6147",0.68966,0.62551,"individually_opt","individually_opt","non-iterative","no",6
"6148",0.09091,0.03238,"individually_opt","individually_opt","non-iterative","no",6
