"","workerData","model","softness","obedience","alpha","type","cross_validated","Nr"
"289",0.58513879002059,0.57143,"0.2","0",NA,"simpleRSA","no",2
"290",0.170989513527867,0.09524,"0.2","0",NA,"simpleRSA","no",2
"291",0.243871696451543,0.33333,"0.2","0",NA,"simpleRSA","no",2
"292",0.790544454058774,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"293",0.209455545941226,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
"294",0.808938743126552,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"295",0.191061256873448,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
"296",0.648721418559514,0.5,"0.2","0",NA,"simpleRSA","no",2
"297",0.351278581440486,0.5,"0.2","0",NA,"simpleRSA","no",2
"298",0.666715648066873,0.57143,"0.2","0",NA,"simpleRSA","no",2
"299",0.114112660082399,0.09524,"0.2","0",NA,"simpleRSA","no",2
"300",0.219171691850728,0.33333,"0.2","0",NA,"simpleRSA","no",2
"301",0.663770878169996,0.5,"0.2","0",NA,"simpleRSA","no",2
"302",0.336229121830004,0.5,"0.2","0",NA,"simpleRSA","no",2
"303",0.846861990650198,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"304",0.153138009349802,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
"305",0.64303714749452,0.5,"0.2","0",NA,"simpleRSA","no",2
"306",0.35696285250548,0.5,"0.2","0",NA,"simpleRSA","no",2
"307",0.65894386044953,0.5,"0.2","0",NA,"simpleRSA","no",2
"308",0.34105613955047,0.5,"0.2","0",NA,"simpleRSA","no",2
"309",0.646139456969184,0.5,"0.2","0",NA,"simpleRSA","no",2
"310",0.353860543030816,0.5,"0.2","0",NA,"simpleRSA","no",2
"311",0.788195039941917,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"312",0.211804960058083,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"313",0.793644744706402,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"314",0.206355255293598,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"315",0.607004268693263,0.57143,"0.2","0",NA,"simpleRSA","no",2
"316",0.151339870892756,0.09524,"0.2","0",NA,"simpleRSA","no",2
"317",0.241655860413981,0.33333,"0.2","0",NA,"simpleRSA","no",2
"318",0.824348176722902,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"319",0.175651823277098,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"320",0.763842710298115,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"321",0.236157289701885,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
"322",0.783633048108039,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"323",0.216366951891961,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"324",0.784776951677257,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"325",0.215223048322743,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"326",1,1,"0.2","0",NA,"simpleRSA","no",2
"327",0.659591253593314,0.57143,"0.2","0",NA,"simpleRSA","no",2
"328",0.12553843565129,0.09524,"0.2","0",NA,"simpleRSA","no",2
"329",0.214870310755396,0.33333,"0.2","0",NA,"simpleRSA","no",2
"330",0.971428571428571,1,"0.2","0",NA,"simpleRSA","no",2
"331",0.771529346209773,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"332",0.228470653790227,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
"333",1,1,"0.2","0",NA,"simpleRSA","no",2
"334",0.693247891133593,0.5,"0.2","0",NA,"simpleRSA","no",2
"335",0.306752108866407,0.5,"0.2","0",NA,"simpleRSA","no",2
"336",1,1,"0.2","0",NA,"simpleRSA","no",2
"337",0.875811700929837,0.844825775871121,"0.2","0",NA,"simpleRSA","no",2
"338",0.124188299070164,0.155174224128879,"0.2","0",NA,"simpleRSA","no",2
"339",1,1,"0.2","0",NA,"simpleRSA","no",2
"340",1,1,"0.2","0",NA,"simpleRSA","no",2
"341",0.694341276015463,0.75,"0.2","0",NA,"simpleRSA","no",2
"342",0.155153155663989,0.125,"0.2","0",NA,"simpleRSA","no",2
"343",0.150505568320548,0.125,"0.2","0",NA,"simpleRSA","no",2
"344",0.776311093655081,0.75,"0.2","0",NA,"simpleRSA","no",2
"345",0.118314182902189,0.125,"0.2","0",NA,"simpleRSA","no",2
"346",0.10537472344273,0.125,"0.2","0",NA,"simpleRSA","no",2
"347",0.837009411511676,0.857140714296429,"0.2","0",NA,"simpleRSA","no",2
"348",0.162990588488324,0.142859285703571,"0.2","0",NA,"simpleRSA","no",2
"349",0.745411852104251,0.75,"0.2","0",NA,"simpleRSA","no",2
"350",0.124481367107465,0.125,"0.2","0",NA,"simpleRSA","no",2
"351",0.130106780788285,0.125,"0.2","0",NA,"simpleRSA","no",2
"352",0.862665562371753,0.857140714296429,"0.2","0",NA,"simpleRSA","no",2
"353",0.137334437628247,0.142859285703571,"0.2","0",NA,"simpleRSA","no",2
"354",0.893604202220639,0.857140714296429,"0.2","0",NA,"simpleRSA","no",2
"355",0.106395797779361,0.142859285703571,"0.2","0",NA,"simpleRSA","no",2
"356",0.791475796093522,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"357",0.208524203906478,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
"358",0.708666964532818,0.75,"0.2","0",NA,"simpleRSA","no",2
"359",0.15404450830224,0.125,"0.2","0",NA,"simpleRSA","no",2
"360",0.137288527164942,0.125,"0.2","0",NA,"simpleRSA","no",2
"361",0.749592254202825,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"362",0.226598221987652,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
"363",0.815863097932138,0.857140714296429,"0.2","0",NA,"simpleRSA","no",2
"364",0.184136902067862,0.142859285703571,"0.2","0",NA,"simpleRSA","no",2
"365",0.790670359615266,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"366",0.209329640384734,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
"367",0.821040954114455,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"368",0.178959045885545,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
"369",0.826022668724524,0.777776111119444,"0.2","0",NA,"simpleRSA","no",2
"370",0.173977331275476,0.222223888880556,"0.2","0",NA,"simpleRSA","no",2
