"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"25",28,9997745222.77896,0.0438391032876757,3.89866797469257,10,0.661881308051596,10,1810.92632808226,4228.54664207031,-10
"26",29,0.231242407523761,-0.164054606699522,0.000790328205496708,0.0416606189707887,0,-0.16405885973976,0,0.00230624035048432,0.888663432352806
"27",30,0.591026580279419,-0.571354148868382,0.000910524784031283,0.0397231276160548,0,-0.571354477631322,0.00219233678443558,0,-5.53941395051324
"28",31,9999153164.9612,0.0649764166599027,1.94436784281022,10,1868040.69878551,-10,3169.46357796501,3313.14031548436,10
"29",32,0.0172150958038313,0.05394051644557,0.000685231537662857,0.271337719528533,0.00289438671921453,0.561846711185551,0.000603738468487067,0.024741919124379,0.750340337661397
"30",33,9998604739.50403,0.0658753968617089,0.849760852152448,10,742931.551223701,10,2619.46615903607,2549.31240292,-10
"31",34,9998641307.94298,0.000558303109746333,0.886171794887636,10,1727339.17309342,10,2297.74615695726,2510.10286362369,-10
"32",35,0.232873296824461,-7.1080027786409,0,-10,0,-5.42088097129276,0,0.00205782225788615,0.852221439186905
"33",36,0.313215279390775,-7.10748482997697,0,-10,0,-5.32752583599414,0,1.32169495827812e-05,0.835288136712638
"34",37,9998585495.86502,0.0143636968669891,0.504787775462578,10,1492498.27977739,-10,3057.1760581236,4452.06864135975,-10
"35",38,9997391060.13462,0.166981410458309,2.07896368525139,10,0.186794849307946,10,0.186793142497027,0,10
"36",39,9992765933.73891,0.0146436681051613,15.8077491370354,10,575004.983041899,10,1687.2356834041,2020.18572066679,-10
"37",40,9998687783.14979,0.0596871862021772,1.36551422363724,10,652371.791278071,10,4943.70725583858,5219.28341455637,10
"38",42,0.347285001593636,-0.386663884242947,0.000930549022153032,0.0293545183420628,0,-0.386664815709028,0,0.00482928818283711,0.83636871758476
"39",43,0.234933054518496,-0.191526515150312,0.000937790979360984,0.0263913367873486,0,-0.191524776316569,0,0.00123803471298503,0.880215788778477
"40",44,9989809616.71743,-0.00192296344631014,0.105410874969524,4.12073302404294,132536.882261411,-9.99999942016791,0,3.55520222659757,-10
"41",45,1.86770193613869,-0.0974676370260501,2.77555756156289e-17,-0.313525961731731,0.00310072744893909,-1.0160429506511,0.00011086962717198,0.000807336924323347,-0.737943975487547
"42",46,9997216002.99762,0.536597103874998,13.3033077127905,10,0.0285952445506576,10,0.00080948209493281,0,3.60124280495685
"43",47,0.231366926094159,-0.221853803872429,0.000893865560390028,0.0275565646203763,0,-0.221855390148513,0,0.00219012059370341,0.922677490733465
"44",49,0.579392975986319,-0.418627595146817,0.000763751655055359,0.0735733737928444,0,-0.418627036925523,0,0.00995792530602547,0.888881149704763
"45",50,2.24947522264498,-0.189673888895156,0,-0.189673417172914,0.118639164125829,-10,0,0.107902768025951,0.830027709716364
"46",51,9998683510.69641,0.13663542489532,4.81987191185228,10,0.215461220080309,10,0.215463108898091,0,10
"47",52,0.458190746575433,0.00485661707385647,0.239520600651875,2.5212158080219,0.409210046463902,0.593998886350628,0.409208897785776,0,0.594017320004865
"48",53,9998830116.21683,0.211566925512989,1.697983886062,10,0.127799111396385,10,0.127798969225729,0,10
"49",54,0.204372720158467,-0.189776466009231,0,-0.189781104669177,0,-0.189779619606747,0,0.00144155367413979,0.922437093754821
"50",55,0.370332868306509,-0.22404966750065,0.00081584140733798,0.0429898734007577,0,-0.224051323023928,0,0.0104090625352017,0.884945282046299
"51",56,0.285014649009356,-0.142014010224856,0,-0.142030622445261,0,-0.142029171648917,0,0.000630522230165964,0.833652201612378
"52",57,9999136493.26825,0.242820894198643,1.6222917194302,10,0.116698111270864,10,0.00563778576282145,0,2.86242148010541
"53",58,0.0191185379566444,0.0465063504688511,0.000650853451311267,0.186252251106266,0.00183478917226143,0.435361007672903,0.000388298835764478,0.0212716707999832,0.786803966563578
"54",59,0.556806643759688,-0.0888374190537333,0,-0.0888436642774414,0.00149090454666814,-0.796027663815035,0,0.000951720119217446,-10
"55",60,0.0190762605287324,0.0523442335808041,0.000693789536906954,0.268586791525292,0.00229679244551174,0.517569445806453,0.000997228533812539,0.00181427826394837,0.555251280002005
"56",61,0.0296076886195686,0.038722847205575,0.00069150754143744,0.185083238618424,0.00177430447017365,0.353837604920441,0.000988533484238034,0.0138863345019773,0.603171341894921
"57",62,9934648481.68353,0.00162130560229704,10.5337562354877,7.33818411746426,2904874.55904023,-10,1.40353126607941,0.428417486941699,-10
"58",63,9984765461.29408,0.010027423966824,15.4208145572527,10,393806.903258992,-10,725.527162193531,883.42694895484,-10
"59",64,0.306206376908239,-0.170288855613695,0,-0.170281178859427,0,-0.170281178232928,0,0.000534950937014396,0.870662049488496
"60",66,9993315999.80067,0.0691778787894448,5.82305869308051,10,0.468353229703161,10,1905.0700593063,1483.32244900476,-10
"61",67,1.64651342148078,0.00638735108963053,1.06450152758039,3.4200267106666,1.69309017136339,3.43131183571694,1.69790040728596,0.0196945028714356,3.90259499407691
"62",68,0.408451431592016,-0.433255632243011,0,-0.433253237792003,0,-0.433252567936432,0.00174819068499245,0,-3.97849150325639
"63",69,0.817585676317331,-0.05975652406282,0.000632672513049168,-8.75524132970261,0.195526829732974,-3.92213237889354,0,-2.77555756156289e-17,-4.13702953727632
"64",70,9998514065.00123,0.03699290283779,0.864885149794005,10,76977638.3668795,10,2948.84470945114,3690.09652512265,-10
"65",71,9996337223.41429,0.0241823901429001,1.78707841669631,10,3948331.26447516,10,5381.54031090071,5299.36752080672,10
"66",72,3.01784115996091,-0.0678240609348148,0.0030311747022022,3.26068736359927,0.111991029510206,-3.01275838718112,0,0.000545438834279753,-10
"67",73,9998910680.94484,0.0524668403851137,2.33491136321454,10,507067.311283054,9.99999635133831,2984.92455349258,4636.15032439517,-10
"68",74,0.0796039625103692,0.0186974525071375,0.000722055391160014,0.183094288618052,0.00114613061984299,0.165841376485685,0.000966684105251102,0.0479779754124077,0.592981383522148
"69",75,0.238379811672838,-0.0147142278832426,0.000508682518958976,0.157373455079344,0.000818908820293908,-0.128915525330526,0,0.000659531084050087,0.945818420465022
"70",76,0.257545755426767,-0.151185270164707,0.00083808411260896,0.0347192592156057,0,-0.15119273576416,0,0.000395481771439791,0.765005044890566
"71",77,0.29636430771409,-0.257615744547013,0,-0.257607069520945,0,-0.25760705421836,0,0.00964963762797201,0.894636104595274
"72",78,9996226202.46804,0.0484830419176436,556786.808385415,10,0.57804999256274,10,1377.43714339226,1236.77046328395,-10
"73",79,9999567280.19119,0.067786007843122,0.505158362103143,10,880411.964348886,10,3082.89537037419,3033.49313748363,-10
"74",80,0.705066819130229,-0.0291786350133474,0.0127184763334691,2.91695268018855,0.328166460046646,-4.37163607701457,0,0.0127308780473279,2.91699851312839
"75",81,0.893818580547397,-0.123322937168188,-8.67361737988404e-19,-10,0.00155924157371999,-1.11840240214826,0,0,-0.123360971358178
"76",82,9999277781.49275,0.0683230630112251,0.58438273955147,10,0.407937978388892,10,0.407937880504462,0,10
"77",83,9999540791.20951,0.0582067674486738,2.40887518597854,10,887383.887567938,10,6648.13828662803,4745.18855131458,-10
"78",84,0.950717990819901,-7.12579794969624,0,-10,0,-3.18894633375986,0,0.0337832406799217,0.886140402546387
"79",85,9993392315.82569,0.225763684499432,2.31550884170533,10,0.11239923583639,10,0.00380031164769453,0,2.46950074094329
"80",86,9998875610.22588,0.0548183017259817,1.01314441575117,10,643508.654824395,10,3195.65645415171,3321.51346642169,-10
"81",87,0.0200132050695924,0.0514216595537027,0.00067214221881563,0.250508219468311,0.00228742977109981,0.500995840822871,0.000235943128965274,0.0064826634927837,0.894607164229317
"82",88,9999287503.97122,0.211318705612932,1.77212630588594,10,0.126308767839648,10,0.1263047545684,0,10
