"","V1","V2","V3","V4","V5","V6","V7"
"38",42,7.70158002729553,7.34015244061335,3.36240864311881,6.5751425812118,3.36240864312781,6.67899061766058
"39",43,17.4256774742106,16.9109187812358,14.5074821908985,16.1496213079702,14.5074821907132,16.2423048266248
"40",44,3.96072551667358,3.960725516675,4.13179990208984,3.62244411822751,3.96072562386831,3.95688458759991
"41",45,1.87111503754626,1.84762118490709,0.724537886402633,1.74724427169214,0.744051690619988,0.67188528651266
"42",46,14.6644983445061,14.664498344549,3.86438085298363,14.6580445777097,3.78258493933658,3.89728957056417
"43",47,8.15160306878016,7.61296056739014,4.86385798515503,6.83256028102676,4.8638579851894,6.93236670679164
"44",49,5.3777795448625,5.22280035136543,1.81134980638096,4.70646505333494,1.81134980637521,4.78213188674097
"45",50,4.75712086378666,4.73792328913454,2.43431937123721,2.4343193711882,2.32007329725487,4.61700276964166
"46",51,9.6226039644018,9.6226039644119,6.48829546366868,9.60278565951291,6.29338530860161,6.29338530902919
"47",52,1.1733604908448,1.11910396722491,1.19129313207425,1.11569064598693,1.11835810758881,1.11835810758554
"48",53,11.7575499504766,11.7575499505087,7.06024847752168,11.6351306529688,6.57257484744031,6.57257484725663
"49",54,6.03929408449852,5.27559745397412,2.44373979883211,2.44373979859281,2.44373979853958,4.44899974279202
"50",55,5.11073820970768,4.83359182671914,2.07475237464864,4.22824904966808,2.07475237468486,4.31969154166908
"51",56,6.09742255694712,5.69478820139753,3.7212753861741,3.72127537741031,3.72127537732057,5.09576540031287
"52",57,15.0111195696534,15.0111195696905,6.04588304528228,14.9008659425408,5.85798280926015,5.92146651662692
"53",58,8.36721329482357,6.78261411896262,6.70212696668681,7.04274361434976,6.71189348186727,6.30132733983964
"54",59,1.87750883347903,1.75410441270125,0.867092528722187,0.867092526841657,0.886501337709109,1.00705105114158
"55",60,10.0250130050473,8.84659511990144,8.80007961398076,9.3374076223821,8.81185277024847,8.72857733816902
"56",61,9.7691070969115,8.93820519474743,8.86763091054623,9.07108208819091,8.87514502375377,8.64766240126361
"57",62,0.0399399372543288,0.0399399372546494,0.155049362090352,0.0396250517884779,0.0399399383569701,0.0387970009757374
"58",63,0.0301480276642264,0.0301480276649143,0.183765917998591,0.0293776246325866,0.0301480451160233,0.0301480319296745
"59",64,5.84330089502594,5.46631761766919,2.82963598567574,2.82963598234344,2.82963598234337,4.83808002168522
"60",66,3.78383622199938,3.78383622200891,3.47099804535865,3.77168180178037,3.28007486686747,3.78383623489437
"61",67,0.639977621815907,0.632230601455054,0.810477133845409,0.629241232401596,0.631666481506141,0.631664541727244
"62",68,7.69051461823177,7.39019205768603,2.70684838319594,2.70684838314074,2.70684838313475,2.7531203875315
"63",69,0.855014086062857,0.804220483162877,0.54376248482307,0.579539171487187,0.532187648250539,0.655316418714191
"64",70,1.8770498166768,1.87704981669252,2.24898261402123,1.7707561622024,1.87704981871885,1.87704982277796
"65",71,0.83830648012713,0.838306480133895,1.10120130700214,0.778924200215983,0.838306497256355,0.838306481103798
"66",72,2.26144750306697,2.25468187410073,1.71809486669487,1.88802009513355,1.73862507217012,1.74423568515881
"67",73,0.388185251182734,0.388185251193672,0.532904983749039,0.366271955050106,0.388185466900158,0.388185254677356
"68",74,4.03415154737914,3.61632761971741,3.55097328954221,3.60282587099292,3.55008710010809,3.48570695331077
"69",75,10.3414023653689,10.1513766513887,9.88852473381789,9.92383389523489,9.88774071900032,9.93920371944137
"70",76,4.70056017485279,4.20973347017163,2.05735974991492,3.50279143908589,2.05735974860099,3.59001569004248
"71",77,5.86523143762994,5.4581822099017,2.61224988062444,2.61224987923684,2.61224987923627,4.86654023976212
"72",78,8.68727578871468,8.68727578872528,8.66155842892863,8.68727584448691,8.29714767219028,8.68727581696873
"73",79,5.77583158439859,5.77583158444473,6.6377337623447,5.08970136726436,5.77583210848624,5.77583160556939
"74",80,0.532853675854362,0.475249575762031,0.372023490814568,0.385373313354752,0.309130667704123,0.385373351811243
"75",81,2.16909848918293,2.10966013964696,0.724519089354796,1.1480719059052,0.749463939388794,0.72451901576552
"76",82,2.20136326567,2.20136326568403,1.77015974097661,2.04834906756922,1.50490529663493,1.50490529663155
"77",83,1.2530057886899,1.25300578871262,1.34210792623162,1.19290389059706,1.25300604474535,1.25300579173528
"78",84,4.98153586021774,4.88458964721245,0.53608175379219,0.53608175379219,0.5360817574243,4.50367269711732
"79",85,13.8680374143167,13.8680374143328,9.36799015504068,13.7707205538545,9.21732841614851,9.34809181330934
"80",86,3.41713958610729,3.41713958614007,4.14280180440969,3.14655936997307,3.41714009554168,3.41713959925355
"81",87,8.42063982115697,7.46400302219096,7.4290778475143,7.87748266585969,7.43652089498957,7.34438786609479
"82",88,12.0733914659446,12.0733914659816,7.42337600373668,11.9732177350797,7.11286118350331,7.11286118091555
