"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"557","0.146","0.191","0.169","0.158","0.146","0.191","-1","-1","-1","22a2b","113","123","222","19","22","14"
"558","0.2","0.154","0.246","0.154","0.246","-1","-1","-1","-1","322a","333","231","231","27","8","8"
"559","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"560","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","313","14","14","21"
"561","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","311","233","13","3","26"
"562","0.36","0.107","0.107","0.107","0.107","0.107","0.107","-1","-1","311","113","212","311","19","11","3"
"563","0.205","0.122","0.205","0.122","0.101","0.122","0.122","-1","-1","22b1","133","332","321","25","18","6"
"564","0.304","0.304","0.223","0.168","-1","-1","-1","-1","-1","332","222","223","223","14","23","23"
"565","0.343","0.158","0.138","0.112","0.112","0.138","-1","-1","-1","321","231","331","111","8","9","1"
"566","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","311","233","233","3","26","26"
"567","0.151","0.159","0.111","0.111","0.159","0.151","0.159","-1","-1","22a1","122","333","313","13","27","21"
"568","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","313","14","14","21"
"569","0.252","0.126","0.159","0.153","0.159","0.153","-1","-1","-1","22a2b","132","121","321","16","4","6"
"570","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","133","14","14","25"
"571","0.736","0.044","0.044","0.044","0.044","0.044","0.044","-1","-1","311","321","211","131","6","2","7"
"572","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","313","313","17","21","21"
"573","0.483","0.18","0.079","0.18","0.079","-1","-1","-1","-1","322b","312","322","313","12","15","21"
"574","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","131","322","213","7","15","20"
"575","0.644","0.065","0.053","0.053","0.065","0.119","-1","-1","-1","321","133","332","232","25","18","17"
"576","0.303","0.082","0.067","0.082","0.082","0.303","0.082","-1","-1","22b1","312","323","233","12","24","26"
"577","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"578","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","111","223","18","1","23"
"579","0.644","0.065","0.053","0.053","0.065","0.119","-1","-1","-1","321","323","331","311","24","9","3"
"580","0.097","0.097","0.138","0.196","0.138","0.196","0.138","-1","-1","22a1","222","313","113","14","21","19"
"581","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","221","12","12","5"
"582","0.189","0.129","0.189","0.129","0.106","0.129","0.129","-1","-1","22b1","223","212","311","23","11","3"
"583","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"584","0.283","0.197","0.162","0.197","0.162","-1","-1","-1","-1","322b","223","323","221","23","24","5"
"585","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","233","311","13","26","3"
"586","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","313","313","17","21","21"
"587","0.304","0.134","0.214","0.134","0.214","-1","-1","-1","-1","322a","112","121","121","10","4","4"
"588","0.297","0.15","0.122","0.122","0.15","0.16","-1","-1","-1","321","122","332","312","13","18","12"
"589","0.297","0.15","0.16","0.15","0.122","0.122","-1","-1","-1","321","231","133","132","8","25","16"
"590","0.189","0.129","0.189","0.129","0.106","0.129","0.129","-1","-1","22b1","213","222","321","20","14","6"
"591","0.975","0.002","0.002","0.003","0.016","0.003","-1","-1","-1","321","231","131","332","8","7","18"
"592","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","132","313","221","16","21","5"
"593","0.091","0.016","0.091","0.016","0.772","0.013","-1","-1","-1","22a2b","321","322","131","6","15","7"
"594","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","212","212","212","11","11","11"
"595","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","133","211","15","25","2"
"596","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"597","0.328","0.006","0.328","0.006","0.006","0.328","-1","-1","-1","22b2b","313","111","133","21","1","25"
"598","0.464","0.015","0.464","0.015","0.012","0.015","0.015","-1","-1","22b1","321","123","312","6","22","12"
"599","0.012","0.015","0.015","0.464","0.015","0.464","0.015","-1","-1","22b1","122","232","333","13","17","27"
"600","0.033","0.033","0.039","0.752","0.039","0.033","0.033","0.039","-1","211","121","322","213","4","15","20"
"601","0.11","0.11","0.157","0.155","0.157","0.155","0.157","-1","-1","22a1","121","321","213","4","6","20"
"602","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"603","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","121","121","17","4","4"
"604","0.16","0.146","0.16","0.146","0.266","0.121","-1","-1","-1","22a2b","232","231","321","17","8","6"
"605","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","121","121","333","4","4","27"
"606","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"607","0.369","0.121","0.194","0.121","0.194","-1","-1","-1","-1","322a","332","222","222","18","14","14"
"608","0.373","0.13","0.105","0.105","0.13","0.157","-1","-1","-1","321","222","332","312","14","18","12"
"609","0.266","0.121","0.16","0.146","0.16","0.146","-1","-1","-1","22a2b","123","323","132","22","24","16"
"610","0.4","0.1","0.1","0.1","0.1","0.1","0.1","-1","-1","311","233","323","113","26","24","19"
"611","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","131","131","20","7","7"
"612","0.737","0.051","0.081","0.051","0.081","-1","-1","-1","-1","322a","333","333","123","27","27","22"
"613","0.05","0.061","0.061","0.354","0.061","0.354","0.061","-1","-1","22b1","112","311","232","10","3","17"
"614","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","323","323","10","24","24"
"615","0.873","0.021","0.021","0.021","0.021","0.021","0.021","-1","-1","311","113","212","311","19","11","3"
"616","0.354","0.061","0.05","0.061","0.061","0.354","0.061","-1","-1","22b1","132","121","212","16","4","11"
"617","0.406","0.406","0.081","0.108","-1","-1","-1","-1","-1","332","323","323","123","24","24","22"
"618","0.079","0.079","0.093","0.408","0.093","0.079","0.079","0.093","-1","211","132","323","221","16","24","5"
"619","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","133","14","14","25"
"620","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","221","18","18","5"
"621","0.857","0.024","0.024","0.024","0.024","0.024","0.024","-1","-1","311","221","331","111","5","9","1"
"622","0.346","0.064","0.052","0.064","0.064","0.346","0.064","-1","-1","22b1","111","122","231","1","13","8"
"623","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","233","233","15","26","26"
"624","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"625","0.718","0.054","0.087","0.054","0.087","-1","-1","-1","-1","322a","132","132","123","16","16","22"
"626","0.219","0.128","0.219","0.128","0.09","0.09","0.128","-1","-1","22a1","312","311","133","12","3","25"
"627","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"628","0.564","0.163","0.055","0.163","0.055","-1","-1","-1","-1","322b","321","331","121","6","9","4"
"629","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"630","0.763","0.04","0.091","0.04","0.033","0.033","-1","-1","-1","321","311","112","113","3","10","19"
"631","0.001","0.166","0.166","0.166","0.166","0.166","0.166","-1","-1","311","312","211","113","12","2","19"
"632","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","131","223","12","7","23"
"633","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","211","332","123","2","18","22"
"634","0.016","0.154","0.131","0.131","0.154","0.131","0.131","0.154","-1","211","221","232","313","5","17","21"
"635","0.016","0.076","0.416","0.076","0.416","-1","-1","-1","-1","322b","312","322","222","12","15","14"
"636","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","122","213","213","13","20","20"
"637","0.01","0.19","0.305","0.19","0.305","-1","-1","-1","-1","322a","313","313","332","21","21","18"
"638","0.021","0.312","0.021","0.312","0.312","0.021","-1","-1","-1","22b2b","322","221","232","15","5","17"
"639","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","313","313","14","21","21"
"640","0.062","0.062","0.375","0.5","-1","-1","-1","-1","-1","332","221","221","121","5","5","4"
"641","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","221","12","12","5"
"642","0.267","0.067","0.267","0.067","0.067","0.267","-1","-1","-1","22b2b","121","112","222","4","10","14"
"643","0.44","0.187","0.093","0.187","0.093","-1","-1","-1","-1","322b","233","231","331","26","8","9"
"644","0.574","0.081","0.066","0.066","0.081","0.132","-1","-1","-1","321","113","131","121","19","7","4"
"645","0.075","0.091","0.091","0.28","0.091","0.28","0.091","-1","-1","22b1","233","323","121","26","24","4"
"646","0.541","0.088","0.141","0.088","0.141","-1","-1","-1","-1","322a","312","312","222","12","12","14"
"647","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","131","213","15","7","20"
"648","0.096","0.096","0.113","0.28","0.113","0.096","0.096","0.113","-1","211","233","332","111","26","18","1"
"649","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","333","211","122","27","2","13"
"650","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","323","323","10","24","24"
"651","0.191","0.156","0.249","0.156","0.249","-1","-1","-1","-1","322a","222","112","112","14","10","10"
"652","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","221","12","12","5"
"653","0.163","0.16","0.144","0.194","0.144","0.194","-1","-1","-1","22a2b","113","213","132","19","20","16"
"654","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","133","133","11","25","25"
"655","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","232","232","232","17","17","17"
"656","0.168","0.187","0.152","0.152","0.187","0.153","-1","-1","-1","321","223","322","122","23","15","13"
"657","0.168","0.187","0.153","0.187","0.152","0.152","-1","-1","-1","321","211","331","131","2","9","7"
"658","0.168","0.153","0.187","0.152","0.152","0.187","-1","-1","-1","321","121","123","222","4","22","14"
"659","0.199","0.189","0.211","0.189","0.211","-1","-1","-1","-1","322b","323","313","322","24","21","15"
"660","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","122","122","8","13","13"
"661","0.157","0.161","0.157","0.161","0.233","0.132","-1","-1","-1","22a2b","322","323","113","15","24","19"
"662","0.191","0.128","0.191","0.128","0.106","0.128","0.128","-1","-1","22b1","112","213","231","10","20","8"
"663","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"664","0.303","0.148","0.12","0.12","0.148","0.16","-1","-1","-1","321","231","132","332","8","16","18"
"665","0.191","0.128","0.191","0.128","0.106","0.128","0.128","-1","-1","22b1","222","123","111","14","22","1"
"666","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","133","133","11","25","25"
"667","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"668","0.212","0.121","0.212","0.121","0.121","0.212","-1","-1","-1","22b2b","232","333","322","17","27","15"
"669","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","312","221","25","12","5"
"670","0.157","0.161","0.157","0.161","0.233","0.132","-1","-1","-1","22a2b","231","232","312","8","17","12"
"671","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","323","2","2","24"
"672","0.386","0.126","0.103","0.103","0.126","0.156","-1","-1","-1","321","332","112","122","18","10","13"
"673","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"674","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","133","133","133","25","25","25"
"675","0.316","0.316","0.211","0.158","-1","-1","-1","-1","-1","332","312","322","322","12","15","15"
"676","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"677","0.096","0.116","0.116","0.219","0.116","0.219","0.116","-1","-1","22b1","322","232","131","15","17","7"
"678","0.334","0.196","0.137","0.196","0.137","-1","-1","-1","-1","322b","213","113","233","20","19","26"
"679","0.219","0.116","0.096","0.116","0.116","0.219","0.116","-1","-1","22b1","312","323","233","12","24","26"
"680","0.096","0.116","0.116","0.219","0.116","0.219","0.116","-1","-1","22b1","233","313","111","26","21","1"
"681","0.134","0.166","0.134","0.166","0.116","0.116","0.166","-1","-1","22a1","123","121","232","22","4","17"
"682","0.152","0.176","0.2","0.145","0.152","0.176","-1","-1","-1","22a2b","223","213","112","23","20","10"
"683","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","121","18","18","4"
"684","0.227","0.129","0.129","0.129","0.129","0.129","0.129","-1","-1","311","331","111","221","9","1","5"
"685","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","323","323","2","24","24"
"686","0.193","0.14","0.193","0.14","0.14","0.193","-1","-1","-1","22b2b","333","321","123","27","6","22"
"687","0.246","0.195","0.182","0.195","0.182","-1","-1","-1","-1","322b","111","131","211","1","7","2"
"688","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","122","331","20","13","9"
"689","0.2","0.145","0.152","0.176","0.152","0.176","-1","-1","-1","22a2b","231","331","313","8","9","21"
"690","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","223","223","10","23","23"
"691","0.063","0.199","0.139","0.139","0.199","0.063","0.199","-1","-1","22a1","223","132","112","23","16","10"
"692","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","231","19","19","8"
"693","0.129","0.129","0.151","0.031","0.151","0.129","0.129","0.151","-1","211","332","123","221","18","22","5"
"694","0.014","0.081","0.25","0.203","0.203","0.25","-1","-1","-1","321","312","311","333","12","3","27"
"695","0.026","0.187","0.3","0.187","0.3","-1","-1","-1","-1","322a","211","331","331","2","9","9"
"696","0.026","0.187","0.3","0.187","0.3","-1","-1","-1","-1","322a","322","123","123","15","22","22"
"697","0.007","0.166","0.166","0.166","0.166","0.166","0.166","-1","-1","311","131","233","332","7","26","18"
"698","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","232","232","232","17","17","17"
"699","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","312","22","22","12"
"700","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"701","0.038","0.191","0.191","0.236","0.109","0.236","-1","-1","-1","321","332","132","231","18","16","8"
"702","0.058","0.181","0.29","0.181","0.29","-1","-1","-1","-1","322a","211","233","233","2","26","26"
"703","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","122","213","9","13","20"
"704","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"705","0.058","0.181","0.29","0.181","0.29","-1","-1","-1","-1","322a","232","333","333","17","27","27"
"706","0.068","0.21","0.106","0.255","0.106","0.255","-1","-1","-1","22a2b","112","212","233","10","11","26"
"707","0.126","0.126","0.148","0.052","0.148","0.126","0.126","0.148","-1","211","221","323","132","5","24","16"
"708","0.077","0.144","0.317","0.144","0.317","-1","-1","-1","-1","322b","123","113","223","22","19","23"
"709","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","311","233","233","3","26","26"
"710","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"711","0.041","0.184","0.295","0.184","0.295","-1","-1","-1","-1","322a","313","123","123","21","22","22"
"712","0.041","0.184","0.295","0.184","0.295","-1","-1","-1","-1","322a","332","233","233","18","26","26"
"713","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","322","111","15","15","1"
"714","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","311","22","22","3"
"715","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","122","122","122","13","13","13"
"716","0.129","0.129","0.424","0.318","-1","-1","-1","-1","-1","332","312","313","313","12","21","21"
"717","0.055","0.055","0.296","0.296","0.296","-1","-1","-1","-1","331","323","333","313","24","27","21"
"718","0.096","0.267","0.053","0.22","0.096","0.267","-1","-1","-1","22a2b","111","212","232","1","11","17"
"719","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"720","0.096","0.267","0.096","0.267","0.053","0.22","-1","-1","-1","22a2b","311","312","222","3","12","14"
"721","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","233","311","13","26","3"
"722","0.298","0.135","0.216","0.135","0.216","-1","-1","-1","-1","322a","112","121","121","10","4","4"
"723","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","222","113","9","14","19"
"724","0.156","0.164","0.226","0.135","0.156","0.164","-1","-1","-1","22a2b","213","223","312","20","23","12"
"725","0.29","0.16","0.152","0.123","0.123","0.152","-1","-1","-1","321","331","333","132","9","27","16"
"726","0.111","0.111","0.13","0.166","0.13","0.111","0.111","0.13","-1","211","123","332","231","22","18","8"
"727","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"728","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","223","18","18","23"
"729","0.292","0.118","0.118","0.118","0.118","0.118","0.118","-1","-1","311","223","211","232","23","2","17"
"730","0.29","0.152","0.123","0.123","0.152","0.16","-1","-1","-1","321","112","121","131","10","4","7"
"731","0.375","0.12","0.192","0.12","0.192","-1","-1","-1","-1","322a","333","232","232","27","17","17"
"732","0.38","0.156","0.128","0.104","0.104","0.128","-1","-1","-1","321","221","223","322","5","23","15"
"733","0.38","0.128","0.156","0.128","0.104","0.104","-1","-1","-1","321","322","311","313","15","3","21"
"734","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"735","0.097","0.117","0.117","0.217","0.117","0.217","0.117","-1","-1","22b1","121","222","331","4","14","9"
"736","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"737","0.314","0.314","0.212","0.159","-1","-1","-1","-1","-1","332","313","213","213","21","20","20"
"738","0.217","0.117","0.217","0.117","0.097","0.117","0.117","-1","-1","22b1","333","131","112","27","7","10"
"739","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","223","111","18","23","1"
"740","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"741","0.928","0.012","0.012","0.012","0.012","0.012","0.012","-1","-1","311","321","222","123","6","14","22"
"742","0.082","0.082","0.117","0.242","0.117","0.242","0.117","-1","-1","22a1","131","231","313","7","8","21"
"743","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","322","322","25","15","15"
"744","0.143","0.056","0.143","0.056","0.556","0.046","-1","-1","-1","22a2b","311","312","222","3","12","14"
"745","0.242","0.117","0.082","0.082","0.117","0.242","0.117","-1","-1","22a1","313","231","221","21","8","5"
"746","0.143","0.056","0.143","0.056","0.556","0.046","-1","-1","-1","22a2b","232","312","313","17","12","21"
"747","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","111","223","332","1","23","18"
"748","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","223","223","10","23","23"
"749","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","233","233","10","26","26"
"750","0.851","0.019","0.019","0.023","0.065","0.023","-1","-1","-1","321","312","322","331","12","15","9"
"751","0.218","0.192","0.199","0.192","0.199","-1","-1","-1","-1","322b","223","222","323","23","14","24"
"752","0.218","0.192","0.199","0.192","0.199","-1","-1","-1","-1","322b","133","113","213","25","19","20"
"753","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","133","133","11","25","25"
"754","0.214","0.151","0.242","0.151","0.242","-1","-1","-1","-1","322a","322","322","121","15","15","4"
"755","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","332","121","213","18","4","20"
"756","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"757","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","221","133","12","5","25"
"758","0.148","0.187","0.178","0.154","0.148","0.187","-1","-1","-1","22a2b","121","131","232","4","7","17"
"759","0.12","0.145","0.145","0.15","0.145","0.15","0.145","-1","-1","22b1","233","132","322","26","16","15"
"760","0.127","0.17","0.127","0.17","0.119","0.119","0.17","-1","-1","22a1","231","323","322","8","24","15"
"761","0.147","0.147","0.21","0.039","0.21","0.039","0.21","-1","-1","22a1","213","113","322","20","19","15"
"762","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","212","323","11","11","24"
"763","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"764","0.006","0.191","0.306","0.191","0.306","-1","-1","-1","-1","322a","112","121","121","10","4","4"
"765","0.006","0.191","0.306","0.191","0.306","-1","-1","-1","-1","322a","232","333","333","17","27","27"
"766","0.006","0.191","0.306","0.191","0.306","-1","-1","-1","-1","322a","333","232","232","27","17","17"
"767","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","112","321","10","10","6"
"768","0.011","0.063","0.431","0.063","0.431","-1","-1","-1","-1","322b","131","111","211","7","1","2"
"769","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","123","312","22","22","12"
"770","0.049","0.049","0.386","0.515","-1","-1","-1","-1","-1","332","213","213","212","20","20","11"
"771","0.23","0.193","0.192","0.193","0.192","-1","-1","-1","-1","322b","311","331","333","3","9","27"
"772","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"773","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"774","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","223","131","312","23","7","12"
"775","0.23","0.193","0.192","0.193","0.192","-1","-1","-1","-1","322b","213","223","123","20","23","22"
"776","0.15","0.182","0.187","0.15","0.15","0.182","-1","-1","-1","22a2b","211","312","231","2","12","8"
"777","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"778","0.115","0.115","0.135","0.115","0.115","0.135","0.136","0.135","-1","211","331","111","222","9","1","14"
"779","0.117","0.142","0.142","0.157","0.142","0.157","0.142","-1","-1","22b1","211","121","323","2","4","24"
"780","0.264","0.264","0.203","0.27","-1","-1","-1","-1","-1","332","331","331","231","9","9","8"
"781","0.35","0.102","0.086","0.086","0.102","0.086","0.086","0.102","-1","211","331","123","112","9","22","10"
"782","0.521","0.172","0.067","0.172","0.067","-1","-1","-1","-1","322b","113","111","213","19","1","20"
"783","0.35","0.102","0.086","0.086","0.102","0.086","0.086","0.102","-1","211","331","313","222","9","21","14"
"784","0.094","0.094","0.134","0.206","0.134","0.206","0.134","-1","-1","22a1","113","313","222","19","21","14"
"785","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"786","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","113","332","5","19","18"
"787","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"788","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","233","233","233","26","26","26"
"789","0.521","0.172","0.067","0.172","0.067","-1","-1","-1","-1","322b","321","311","121","6","3","4"
"790","0.703","0.053","0.043","0.043","0.053","0.106","-1","-1","-1","321","121","133","113","4","25","19"
"791","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","112","23","23","10"
"792","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","112","333","5","10","27"
"793","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"794","0.088","0.088","0.104","0.088","0.088","0.104","0.337","0.104","-1","211","123","313","231","22","21","8"
"795","0.382","0.382","0.101","0.134","-1","-1","-1","-1","-1","332","132","132","232","16","16","17"
"796","0.382","0.382","0.101","0.134","-1","-1","-1","-1","-1","332","311","311","111","3","3","1"
"797","0.418","0.418","0.055","0.055","0.055","-1","-1","-1","-1","331","222","232","212","14","17","11"
"798","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","323","323","10","24","24"
"799","0.425","0.075","0.159","0.091","0.159","0.091","-1","-1","-1","22a2b","312","333","133","12","27","25"
"800","0.283","0.05","0.283","0.05","0.05","0.283","-1","-1","-1","22b2b","121","223","211","4","23","2"
"801","0.116","0.116","0.137","0.124","0.137","0.116","0.116","0.137","-1","211","233","332","111","26","18","1"
"802","0.181","0.183","0.149","0.149","0.183","0.155","-1","-1","-1","321","121","222","322","4","14","15"
"803","0.17","0.157","0.146","0.191","0.146","0.191","-1","-1","-1","22a2b","133","111","311","25","1","3"
"804","0.202","0.153","0.245","0.153","0.245","-1","-1","-1","-1","322a","223","232","232","23","17","17"
"805","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","112","24","24","10"
"806","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","233","233","12","26","26"
"807","0.181","0.183","0.149","0.149","0.183","0.155","-1","-1","-1","321","133","332","232","25","18","17"
"808","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","331","122","213","9","13","20"
"809","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","311","222","25","3","14"
"810","0.208","0.19","0.205","0.19","0.205","-1","-1","-1","-1","322b","112","312","322","10","12","15"
"811","0","0.192","0.308","0.192","0.308","-1","-1","-1","-1","322a","111","111","313","1","1","21"
"812","0","0.156","0.133","0.133","0.156","0.133","0.133","0.156","-1","211","133","121","312","25","4","12"
"813","0.133","0.133","0.156","0.133","0.133","0.156","0","0.156","-1","211","211","333","123","2","27","22"
"814","0","0.333","0","0.333","0.333","0","-1","-1","-1","22b2b","221","233","123","5","26","22"
"815","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","223","223","331","23","23","9"
"816","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","313","132","5","21","16"
"817","0.133","0.133","0.156","0.133","0.133","0.156","0","0.156","-1","211","122","231","311","13","8","3"
"818","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","211","211","22","2","2"
"819","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","322","322","25","15","15"
"820","0","0.354","0","0.354","0","0.292","-1","-1","-1","22a2b","131","132","221","7","16","5"
"821","0.359","0.195","0.125","0.195","0.125","-1","-1","-1","-1","322b","213","212","222","20","11","14"
"822","0.241","0.092","0.241","0.092","0.092","0.241","-1","-1","-1","22b2b","131","123","333","7","22","27"
