"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"538","0.115","0.115","0.136","0.115","0.115","0.136","0.133","0.136","-1","211","311","123","233","3","22","26"
"539","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","133","2","2","25"
"540","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","131","131","14","7","7"
"541","0.318","0.197","0.144","0.197","0.144","-1","-1","-1","-1","322b","123","133","132","22","25","16"
"542","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","323","323","323","24","24","24"
"543","0.259","0.123","0.159","0.15","0.159","0.15","-1","-1","-1","22a2b","131","123","223","7","22","23"
"544","0.107","0.107","0.126","0.191","0.126","0.107","0.107","0.126","-1","211","133","331","222","25","9","14"
"545","0.107","0.107","0.126","0.107","0.107","0.126","0.191","0.126","-1","211","223","111","331","23","1","9"
"546","0.308","0.308","0.219","0.164","-1","-1","-1","-1","-1","332","213","313","313","20","21","21"
"547","0.191","0.126","0.107","0.107","0.126","0.107","0.107","0.126","-1","211","133","321","312","25","6","12"
"548","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"549","0.355","0.124","0.199","0.124","0.199","-1","-1","-1","-1","322a","321","131","131","6","7","7"
"550","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","312","131","223","12","7","23"
"551","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","211","211","22","2","2"
"552","0.107","0.107","0.126","0.191","0.126","0.107","0.107","0.126","-1","211","213","332","131","20","18","7"
"553","0.159","0.15","0.259","0.123","0.159","0.15","-1","-1","-1","22a2b","333","231","323","27","8","24"
"554","0.318","0.197","0.144","0.197","0.144","-1","-1","-1","-1","322b","132","112","212","16","10","11"
"555","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","122","311","233","13","3","26"
"556","0","0.02","0.27","0.22","0.22","0.27","-1","-1","-1","321","222","221","123","14","5","22"
"557","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","222","222","7","14","14"
"558","0.003","0.331","0.003","0.331","0.331","0.003","-1","-1","-1","22b2b","323","113","122","24","19","13"
"559","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","132","132","132","16","16","16"
"560","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","321","321","321","6","6","6"
"561","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","233","233","10","26","26"
"562","0.001","0.192","0.307","0.192","0.307","-1","-1","-1","-1","322a","133","133","323","25","25","24"
"563","0.132","0.132","0.156","0.003","0.156","0.132","0.132","0.156","-1","211","223","322","111","23","15","1"
"564","0.003","0.206","0.003","0.206","0.17","0.206","0.206","-1","-1","22b1","223","231","122","23","8","13"
"565","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","312","221","25","12","5"
"566","0.153","0.153","0.219","0.019","0.219","0.019","0.219","-1","-1","22a1","123","332","232","22","18","17"
"567","0.016","0.016","0.415","0.554","-1","-1","-1","-1","-1","332","313","313","333","21","21","27"
"568","0.016","0.016","0.554","0.415","-1","-1","-1","-1","-1","332","313","213","213","21","20","20"
"569","0.003","0.156","0.132","0.132","0.156","0.132","0.132","0.156","-1","211","213","132","121","20","16","4"
"570","0","0.27","0.22","0.22","0.27","0.02","-1","-1","-1","321","221","322","122","5","15","13"
"571","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","322","211","133","15","2","25"
"572","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","133","211","322","25","2","15"
"573","0.051","0.204","0.051","0.204","0.143","0.143","0.204","-1","-1","22a1","313","122","121","21","13","4"
"574","0.014","0.19","0.303","0.19","0.303","-1","-1","-1","-1","322a","131","131","321","7","7","6"
"575","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","212","212","25","11","11"
"576","0.023","0.088","0.401","0.088","0.401","-1","-1","-1","-1","322b","332","333","312","18","27","12"
"577","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","213","213","7","20","20"
"578","0.13","0.13","0.153","0.13","0.13","0.153","0.021","0.153","-1","211","121","331","213","4","9","20"
"579","0.051","0.204","0.051","0.204","0.143","0.143","0.204","-1","-1","22a1","223","331","332","23","9","18"
"580","0.006","0.208","0.208","0.257","0.064","0.257","-1","-1","-1","321","123","133","313","22","25","21"
"581","0.006","0.064","0.257","0.208","0.208","0.257","-1","-1","-1","321","222","221","123","14","5","22"
"582","0.13","0.13","0.153","0.13","0.13","0.153","0.021","0.153","-1","211","122","332","211","13","18","2"
"583","0.023","0.088","0.401","0.088","0.401","-1","-1","-1","-1","322b","313","333","233","21","27","26"
"584","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","112","333","5","10","27"
"585","0.014","0.19","0.303","0.19","0.303","-1","-1","-1","-1","322a","313","211","211","21","2","2"
"586","0.117","0.117","0.138","0.115","0.138","0.117","0.117","0.138","-1","211","221","323","132","5","24","16"
"587","0.16","0.19","0.152","0.19","0.154","0.154","-1","-1","-1","321","113","122","121","19","13","4"
"588","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"589","0.197","0.197","0.202","0.202","0.202","-1","-1","-1","-1","331","233","232","231","26","17","8"
"590","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","231","231","231","8","8","8"
"591","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","233","233","10","26","26"
"592","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","331","331","331","9","9","9"
"593","0.193","0.188","0.215","0.188","0.215","-1","-1","-1","-1","322b","233","223","123","26","23","22"
"594","0.242","0.242","0.221","0.295","-1","-1","-1","-1","-1","332","112","112","113","10","10","19"
"595","0.135","0.151","0.125","0.151","0.151","0.135","0.151","-1","-1","22b1","311","131","323","3","7","24"
"596","0.16","0.154","0.154","0.19","0.152","0.19","-1","-1","-1","321","233","333","132","26","27","16"
"597","0.242","0.242","0.295","0.221","-1","-1","-1","-1","-1","332","133","233","233","25","26","26"
"598","0.193","0.188","0.215","0.188","0.215","-1","-1","-1","-1","322b","311","321","211","3","6","2"
"599","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"600","0.16","0.152","0.19","0.154","0.154","0.19","-1","-1","-1","321","112","113","121","10","19","4"
"601","0.069","0.069","0.287","0.287","0.287","-1","-1","-1","-1","331","323","333","313","24","27","21"
"602","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","231","12","12","8"
"603","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","323","323","323","24","24","24"
"604","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","123","123","18","22","22"
"605","0.034","0.237","0.193","0.193","0.237","0.105","-1","-1","-1","321","123","111","131","22","1","7"
"606","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","122","122","8","13","13"
"607","0.034","0.237","0.105","0.237","0.193","0.193","-1","-1","-1","321","221","311","111","5","3","1"
"608","0.034","0.193","0.193","0.237","0.105","0.237","-1","-1","-1","321","213","223","133","20","23","25"
"609","0.151","0.183","0.183","0.058","0.183","0.058","0.183","-1","-1","22b1","332","231","112","18","8","10"
"610","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","312","312","312","12","12","12"
"611","0.077","0.257","0.077","0.257","0.257","0.077","-1","-1","-1","22b2b","332","323","122","18","24","13"
"612","0.151","0.183","0.183","0.058","0.183","0.058","0.183","-1","-1","22b1","222","323","133","14","24","25"
"613","0.053","0.182","0.291","0.182","0.291","-1","-1","-1","-1","322a","331","331","323","9","9","24"
"614","0.053","0.182","0.291","0.182","0.291","-1","-1","-1","-1","322a","323","121","121","24","4","4"
"615","0.072","0.141","0.323","0.141","0.323","-1","-1","-1","-1","322b","312","311","112","12","3","10"
"616","0.999","0","0","0","0.001","0","-1","-1","-1","321","212","232","122","11","17","13"
"617","0.998","0","0.001","0","0.001","-1","-1","-1","-1","322a","122","122","113","13","13","19"
"618","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"619","0.333","0","0.333","0","0","0.333","-1","-1","-1","22b2b","111","122","321","1","13","6"
"620","1","0","0","0","0","0","0","-1","-1","311","211","312","113","2","12","19"
"621","0.496","0.002","0.496","0.002","0.001","0.002","0.002","-1","-1","22b1","112","211","233","10","2","26"
"622","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"623","0.023","0.023","0.033","0.427","0.033","0.427","0.033","-1","-1","22a1","111","322","222","1","15","14"
"624","0.496","0.002","0.496","0.002","0.001","0.002","0.002","-1","-1","22b1","121","132","233","4","16","26"
"625","0.495","0.495","0.005","0.004","-1","-1","-1","-1","-1","332","111","112","112","1","10","10"
"626","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","332","332","332","18","18","18"
"627","0.962","0.019","0","0.019","0","-1","-1","-1","-1","322b","321","331","121","6","9","4"
"628","0.495","0.495","0.004","0.005","-1","-1","-1","-1","-1","332","221","221","231","5","5","8"
"629","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"630","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","222","313","14","14","21"
"631","0.004","0.211","0.211","0.26","0.053","0.26","-1","-1","-1","321","231","221","111","8","5","1"
"632","0.017","0.2","0.017","0.2","0.165","0.2","0.2","-1","-1","22b1","322","331","233","15","9","26"
"633","0.06","0.06","0.377","0.503","-1","-1","-1","-1","-1","332","132","132","112","16","16","10"
"634","0.131","0.131","0.154","0.016","0.154","0.131","0.131","0.154","-1","211","322","223","131","15","23","7"
"635","0.131","0.131","0.154","0.131","0.131","0.154","0.016","0.154","-1","211","321","233","113","6","26","19"
"636","0.016","0.254","0.057","0.308","0.057","0.308","-1","-1","-1","22a2b","222","122","113","14","13","19"
"637","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","313","122","8","21","13"
"638","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","313","131","131","21","7","7"
"639","0.131","0.131","0.154","0.131","0.131","0.154","0.016","0.154","-1","211","122","233","313","13","26","21"
"640","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","323","323","2","24","24"
"641","0.009","0.191","0.305","0.191","0.305","-1","-1","-1","-1","322a","221","233","233","5","26","26"
"642","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","131","213","7","7","20"
"643","0.016","0.254","0.057","0.308","0.057","0.308","-1","-1","-1","22a2b","313","332","113","21","18","19"
"644","0.06","0.06","0.503","0.377","-1","-1","-1","-1","-1","332","212","222","222","11","14","14"
"645","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","232","232","232","17","17","17"
"646","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","122","122","122","13","13","13"
"647","0.17","0.206","0.206","0.002","0.206","0.002","0.206","-1","-1","22b1","322","121","232","15","4","17"
"648","0.154","0.154","0.22","0.016","0.22","0.016","0.22","-1","-1","22a1","312","112","233","12","10","26"
"649","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","221","313","132","5","21","16"
"650","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","223","111","332","23","1","18"
"651","0","0.22","0.22","0.271","0.016","0.271","-1","-1","-1","321","233","213","221","26","20","5"
"652","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","131","24","24","7"
"653","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","112","112","112","10","10","10"
"654","0.132","0.132","0.156","0.002","0.156","0.132","0.132","0.156","-1","211","233","332","111","26","18","1"
"655","0.132","0.132","0.156","0.002","0.156","0.132","0.132","0.156","-1","211","231","132","313","8","16","21"
"656","0.001","0.192","0.308","0.192","0.308","-1","-1","-1","-1","322a","123","131","131","22","7","7"
"657","0.002","0.331","0.002","0.331","0.331","0.002","-1","-1","-1","22b2b","231","213","133","8","20","25"
"658","0","0.167","0.167","0.167","0.167","0.167","0.167","-1","-1","311","311","323","332","3","24","18"
"659","0.154","0.154","0.22","0.016","0.22","0.016","0.22","-1","-1","22a1","121","221","313","4","5","21"
"660","0.001","0.02","0.479","0.02","0.479","-1","-1","-1","-1","322b","312","313","212","12","21","11"
"661","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","131","131","131","7","7","7"
"662","0.051","0.204","0.051","0.204","0.143","0.143","0.204","-1","-1","22a1","131","222","223","7","14","23"
"663","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","113","231","322","19","8","15"
"664","0.023","0.089","0.399","0.089","0.399","-1","-1","-1","-1","322b","223","323","221","23","24","5"
"665","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","233","233","10","26","26"
"666","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","311","311","14","3","3"
"667","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","233","321","112","26","6","10"
"668","0.023","0.089","0.399","0.089","0.399","-1","-1","-1","-1","322b","332","322","323","18","15","24"
"669","0.076","0.076","0.363","0.484","-1","-1","-1","-1","-1","332","122","122","132","13","13","16"
"670","0.007","0.208","0.208","0.256","0.064","0.256","-1","-1","-1","321","123","133","313","22","25","21"
"671","0.021","0.153","0.13","0.13","0.153","0.13","0.13","0.153","-1","211","222","113","131","14","19","7"
"672","0.023","0.089","0.399","0.089","0.399","-1","-1","-1","-1","322b","113","123","313","19","22","21"
"673","0.007","0.064","0.256","0.208","0.208","0.256","-1","-1","-1","321","322","321","333","15","6","27"
"674","0.007","0.256","0.208","0.208","0.256","0.064","-1","-1","-1","321","131","333","233","7","27","26"
"675","0.007","0.208","0.208","0.256","0.064","0.256","-1","-1","-1","321","131","121","211","7","4","2"
"676","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","232","111","17","17","1"
"677","0.089","0.089","0.105","0.089","0.089","0.105","0.33","0.105","-1","211","332","121","211","18","4","2"
"678","0.627","0.072","0.115","0.072","0.115","-1","-1","-1","-1","322a","111","312","312","1","12","12"
"679","0.499","0.177","0.074","0.177","0.074","-1","-1","-1","-1","322b","222","212","112","14","11","10"
"680","0.67","0.06","0.113","0.06","0.049","0.049","-1","-1","-1","321","221","311","111","5","3","1"
"681","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","123","312","312","22","12","12"
"682","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","311","233","122","3","26","13"
"683","0.089","0.089","0.105","0.089","0.089","0.105","0.33","0.105","-1","211","213","122","332","20","13","18"
"684","0.415","0.415","0.057","0.057","0.057","-1","-1","-1","-1","331","211","212","213","2","11","20"
"685","0.282","0.052","0.282","0.052","0.052","0.282","-1","-1","-1","22b2b","311","332","112","3","18","10"
"686","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"687","0.064","0.078","0.078","0.312","0.078","0.312","0.078","-1","-1","22b1","122","221","311","13","5","3"
"688","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"689","0.16","0.093","0.418","0.077","0.16","0.093","-1","-1","-1","22a2b","313","212","333","21","11","27"
"690","0.67","0.113","0.06","0.049","0.049","0.06","-1","-1","-1","321","212","312","122","11","12","13"
"691","0.117","0.117","0.137","0.122","0.137","0.117","0.117","0.137","-1","211","233","332","111","26","18","1"
"692","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","231","19","19","8"
"693","0.123","0.171","0.123","0.171","0.12","0.12","0.171","-1","-1","22a1","233","312","311","26","12","3"
"694","0.12","0.12","0.171","0.123","0.171","0.123","0.171","-1","-1","22a1","123","323","212","22","24","11"
"695","0.156","0.141","0.141","0.141","0.141","0.141","0.141","-1","-1","311","323","133","213","24","25","20"
"696","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"697","0.168","0.158","0.145","0.192","0.145","0.192","-1","-1","-1","22a2b","223","323","332","23","24","18"
"698","0.198","0.154","0.247","0.154","0.247","-1","-1","-1","-1","322a","111","111","313","1","1","21"
"699","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","212","212","333","11","11","27"
"700","0.122","0.148","0.148","0.142","0.148","0.142","0.148","-1","-1","22b1","233","131","323","26","7","24"
"701","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"702","0.177","0.184","0.154","0.184","0.15","0.15","-1","-1","-1","321","211","313","312","2","21","12"
"703","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","213","131","131","20","7","7"
"704","0.249","0.249","0.287","0.215","-1","-1","-1","-1","-1","332","313","323","323","21","24","24"
"705","0.156","0.141","0.141","0.141","0.141","0.141","0.141","-1","-1","311","213","123","333","20","22","27"
"706","0.579","0.042","0.139","0.051","0.139","0.051","-1","-1","-1","22a2b","322","222","211","15","14","2"
"707","0.662","0.136","0.033","0.136","0.033","-1","-1","-1","-1","322b","311","312","331","3","12","9"
"708","0.066","0.066","0.078","0.503","0.078","0.066","0.066","0.078","-1","211","223","322","111","23","15","1"
"709","0.503","0.078","0.066","0.066","0.078","0.066","0.066","0.078","-1","211","211","232","123","2","17","22"
"710","0.873","0.019","0.058","0.019","0.016","0.016","-1","-1","-1","321","211","313","312","2","21","12"
"711","0.468","0.468","0.021","0.021","0.021","-1","-1","-1","-1","331","333","233","133","27","26","25"
"712","0.579","0.042","0.139","0.051","0.139","0.051","-1","-1","-1","22a2b","223","323","232","23","24","17"
"713","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","231","313","122","8","21","13"
"714","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","132","132","213","16","16","20"
"715","0.429","0.429","0.06","0.081","-1","-1","-1","-1","-1","332","221","221","222","5","5","14"
"716","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","222","131","131","14","7","7"
"717","0.579","0.042","0.139","0.051","0.139","0.051","-1","-1","-1","22a2b","133","111","333","25","1","27"
"718","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","312","312","8","12","12"
"719","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","221","18","18","5"
"720","0.579","0.042","0.139","0.051","0.139","0.051","-1","-1","-1","22a2b","211","111","123","2","1","22"
"721","0.014","0.19","0.303","0.19","0.303","-1","-1","-1","-1","322a","313","123","123","21","22","22"
"722","0.023","0.089","0.399","0.089","0.399","-1","-1","-1","-1","322b","331","333","233","9","27","26"
"723","0.003","0.166","0.166","0.166","0.166","0.166","0.166","-1","-1","311","321","332","313","6","18","21"
"724","0.023","0.246","0.067","0.298","0.067","0.298","-1","-1","-1","22a2b","331","323","223","9","24","23"
"725","0.006","0.256","0.064","0.256","0.208","0.208","-1","-1","-1","321","211","313","312","2","21","12"
"726","0.014","0.19","0.303","0.19","0.303","-1","-1","-1","-1","322a","221","221","213","5","5","20"
"727","0.023","0.198","0.023","0.198","0.163","0.198","0.198","-1","-1","22b1","313","322","221","21","15","5"
"728","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","113","321","19","19","6"
"729","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","131","213","213","7","20","20"
"730","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","233","233","10","26","26"
"731","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","113","321","321","19","6","6"
"732","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","133","133","212","25","25","11"
"733","0.13","0.13","0.153","0.021","0.153","0.13","0.13","0.153","-1","211","331","133","222","9","25","14"
"734","0.023","0.246","0.067","0.298","0.067","0.298","-1","-1","-1","22a2b","223","323","331","23","24","9"
"735","0.076","0.076","0.484","0.363","-1","-1","-1","-1","-1","332","213","233","233","20","26","26"
"736","0.059","0.059","0.378","0.504","-1","-1","-1","-1","-1","332","222","222","212","14","14","11"
"737","0.059","0.059","0.378","0.504","-1","-1","-1","-1","-1","332","211","211","221","2","2","5"
"738","0.012","0.012","0.325","0.325","0.325","-1","-1","-1","-1","331","321","221","121","6","5","4"
"739","0.043","0.208","0.145","0.145","0.208","0.043","0.208","-1","-1","22a1","221","132","112","5","16","10"
"740","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","131","322","213","7","15","20"
"741","0.131","0.131","0.154","0.015","0.154","0.131","0.131","0.154","-1","211","212","313","131","11","21","7"
"742","0.015","0.154","0.131","0.131","0.154","0.131","0.131","0.154","-1","211","321","233","212","6","26","11"
"743","0.059","0.059","0.378","0.504","-1","-1","-1","-1","-1","332","133","133","233","25","25","26"
"744","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","112","112","321","10","10","6"
"745","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","322","322","111","15","15","1"
"746","0.003","0.212","0.212","0.26","0.053","0.26","-1","-1","-1","321","121","131","211","4","7","2"
"747","0.056","0.309","0.056","0.309","0.016","0.254","-1","-1","-1","22a2b","122","312","313","13","12","21"
"748","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"749","0.131","0.131","0.154","0.015","0.154","0.131","0.131","0.154","-1","211","221","323","132","5","24","16"
"750","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","111","111","111","1","1","1"
"751","0.128","0.128","0.151","0.128","0.128","0.151","0.033","0.151","-1","211","123","313","231","22","21","8"
"752","0.043","0.115","0.364","0.115","0.364","-1","-1","-1","-1","322b","133","233","223","25","26","23"
"753","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","323","323","211","24","24","2"
"754","0.085","0.28","0.04","0.23","0.085","0.28","-1","-1","-1","22a2b","133","123","331","25","22","9"
"755","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","312","312","312","12","12","12"
"756","0.028","0.187","0.299","0.187","0.299","-1","-1","-1","-1","322a","321","131","131","6","7","7"
"757","0.04","0.23","0.085","0.28","0.085","0.28","-1","-1","-1","22a2b","322","331","131","15","9","7"
"758","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","223","18","18","23"
"759","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","231","122","122","8","13","13"
"760","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","223","223","223","23","23","23"
"761","0.015","0.202","0.202","0.249","0.084","0.249","-1","-1","-1","321","213","113","311","20","19","3"
"762","0.085","0.28","0.04","0.23","0.085","0.28","-1","-1","-1","22a2b","132","233","223","16","26","23"
"763","0.008","0.165","0.165","0.165","0.165","0.165","0.165","-1","-1","311","312","232","122","12","17","13"
"764","0.128","0.128","0.151","0.033","0.151","0.128","0.128","0.151","-1","211","121","212","313","4","11","21"
"765","0.015","0.249","0.202","0.202","0.249","0.084","-1","-1","-1","321","133","232","332","25","17","18"
"766","0.918","0.011","0.009","0.009","0.011","0.041","-1","-1","-1","321","321","131","111","6","7","1"
"767","0.888","0.022","0.035","0.022","0.035","-1","-1","-1","-1","322a","223","313","313","23","21","21"
"768","0.027","0.033","0.033","0.42","0.033","0.42","0.033","-1","-1","22b1","233","131","313","26","7","21"
"769","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","313","313","313","21","21","21"
"770","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","222","222","222","14","14","14"
"771","0.027","0.033","0.033","0.42","0.033","0.42","0.033","-1","-1","22b1","313","133","231","21","25","8"
"772","0.719","0.118","0.023","0.118","0.023","-1","-1","-1","-1","322b","213","212","112","20","11","10"
"773","0.97","0.005","0.005","0.005","0.005","0.005","0.005","-1","-1","311","311","322","333","3","15","27"
"774","0.719","0.118","0.023","0.118","0.023","-1","-1","-1","-1","322b","121","131","132","4","7","16"
"775","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","221","221","312","5","5","12"
"776","0.056","0.056","0.066","0.577","0.066","0.056","0.056","0.066","-1","211","112","213","331","10","20","9"
"777","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","213","213","213","20","20","20"
"778","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","312","312","233","12","12","26"
"779","0.577","0.066","0.056","0.056","0.066","0.056","0.056","0.066","-1","211","122","331","313","13","9","21"
"780","0.97","0.005","0.005","0.005","0.005","0.005","0.005","-1","-1","311","323","233","113","24","26","19"
"781","0.113","0.113","0.161","0.145","0.161","0.145","0.161","-1","-1","22a1","312","212","121","12","11","4"
"782","0.213","0.12","0.213","0.12","0.12","0.213","-1","-1","-1","22b2b","212","132","113","11","16","19"
"783","0.307","0.147","0.12","0.12","0.147","0.16","-1","-1","-1","321","123","321","221","22","6","5"
"784","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","211","211","323","2","2","24"
"785","0.288","0.197","0.159","0.197","0.159","-1","-1","-1","-1","322b","321","323","331","6","24","9"
"786","0.312","0.132","0.212","0.132","0.212","-1","-1","-1","-1","322a","212","212","223","11","11","23"
"787","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","121","18","18","4"
"788","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","323","323","323","24","24","24"
"789","0.307","0.16","0.147","0.12","0.12","0.147","-1","-1","-1","321","312","311","323","12","3","24"
"790","0.294","0.294","0.176","0.235","-1","-1","-1","-1","-1","332","221","221","231","5","5","8"
"791","0.294","0.294","0.176","0.235","-1","-1","-1","-1","-1","332","232","232","212","17","17","11"
"792","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","0.111","111","213","122","331","20","13","9"
"793","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","232","232","111","17","17","1"
"794","0.235","0.132","0.157","0.16","0.157","0.16","-1","-1","-1","22a2b","332","321","221","18","6","5"
"795","0.157","0.16","0.157","0.16","0.235","0.132","-1","-1","-1","22a2b","322","132","323","15","16","24"
"796","0.06","0.181","0.289","0.181","0.289","-1","-1","-1","-1","322a","133","133","223","25","25","23"
"797","0.082","0.19","0.082","0.19","0.133","0.133","0.19","-1","-1","22a1","221","222","113","5","14","19"
"798","0.152","0.152","0.298","0.398","-1","-1","-1","-1","-1","332","223","223","233","23","23","26"
"799","0.149","0.181","0.181","0.063","0.181","0.063","0.181","-1","-1","22b1","332","222","121","18","14","4"
"800","0.149","0.181","0.181","0.063","0.181","0.063","0.181","-1","-1","22b1","211","112","322","2","10","15"
"801","0.333","0.333","0.333","-1","-1","-1","-1","-1","-1","333","211","211","211","2","2","2"
"802","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","332","332","121","18","18","4"
"803","0.08","0.146","0.314","0.146","0.314","-1","-1","-1","-1","322b","133","113","132","25","19","16"
"804","0.118","0.215","0.118","0.215","0.118","0.215","-1","-1","-1","22a2a","321","321","112","6","6","10"
"805","0.082","0.19","0.082","0.19","0.133","0.133","0.19","-1","-1","22a1","212","213","321","11","20","6"
