"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","objectNames.1","objectNames.2","objectNames.3","objectNames.4","objectNames.5","objectNames.6","objectNames.7","objectNames.8","objectNames.9"
"18884",26,25,11,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,solid,red
"18885",26,25,12,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,solid,red
"18886",26,25,13,"22a2b",1,2,3,2,1,3,NA,circle,dotted,green,cloud,dotted,green,cloud,striped,red
"18887",26,25,14,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,striped,red
"18888",26,25,15,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,striped,red
"18889",26,25,16,"322b",2,1,3,2,1,3,NA,circle,dotted,green,cloud,dotted,green,cloud,dotted,red
"18890",26,25,17,"322b",2,1,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,dotted,red
"18891",26,25,18,"321",2,1,3,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,dotted,red
"18892",26,25,19,"322b",3,2,1,2,1,3,NA,circle,dotted,green,cloud,dotted,green,cloud,solid,green
"18893",26,25,20,"322b",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,solid,green
"18894",26,25,21,"321",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,solid,green
"18895",26,25,22,"322b",3,2,1,2,1,3,NA,circle,dotted,green,cloud,dotted,green,cloud,striped,green
"18896",26,25,23,"322b",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,striped,green
"18897",26,25,24,"321",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,striped,green
"18898",26,25,25,"332",3,2,1,1,3,2,NA,circle,dotted,green,cloud,dotted,green,cloud,dotted,green
"18899",26,25,26,"332",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,circle,dotted,green
"18900",26,25,27,"331",3,2,1,1,2,3,NA,circle,dotted,green,cloud,dotted,green,square,dotted,green
"18901",26,26, 1,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,solid,blue
"18902",26,26, 2,"322a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,solid,blue
"18903",26,26, 3,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,solid,blue
"18904",26,26, 4,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,striped,blue
"18905",26,26, 5,"322a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,striped,blue
"18906",26,26, 6,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,striped,blue
"18907",26,26, 7,"322a",2,1,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,dotted,blue
"18908",26,26, 8,"332",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,dotted,blue
"18909",26,26, 9,"322a",2,1,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,dotted,blue
"18910",26,26,10,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,solid,red
"18911",26,26,11,"322a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,solid,red
"18912",26,26,12,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,solid,red
"18913",26,26,13,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,striped,red
"18914",26,26,14,"322a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,striped,red
"18915",26,26,15,"22a2a",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,striped,red
"18916",26,26,16,"322a",2,1,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,dotted,red
"18917",26,26,17,"332",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,dotted,red
"18918",26,26,18,"322a",2,1,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,dotted,red
"18919",26,26,19,"322a",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,solid,green
"18920",26,26,20,"332",1,3,2,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,solid,green
"18921",26,26,21,"322a",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,solid,green
"18922",26,26,22,"322a",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,striped,green
"18923",26,26,23,"332",1,3,2,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,striped,green
"18924",26,26,24,"322a",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,striped,green
"18925",26,26,25,"332",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,cloud,dotted,green
"18926",26,26,26,"333",1,2,3,1,2,3,NA,circle,dotted,green,circle,dotted,green,circle,dotted,green
"18927",26,26,27,"332",3,2,1,1,2,3,NA,circle,dotted,green,circle,dotted,green,square,dotted,green
"18928",26,27, 1,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,solid,blue
"18929",26,27, 2,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,solid,blue
"18930",26,27, 3,"22a2b",1,2,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,solid,blue
"18931",26,27, 4,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,striped,blue
"18932",26,27, 5,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,striped,blue
"18933",26,27, 6,"22a2b",1,2,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,striped,blue
"18934",26,27, 7,"321",2,1,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,dotted,blue
"18935",26,27, 8,"322b",2,1,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,dotted,blue
"18936",26,27, 9,"322b",2,1,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,dotted,blue
"18937",26,27,10,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,solid,red
"18938",26,27,11,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,solid,red
"18939",26,27,12,"22a2b",1,2,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,solid,red
"18940",26,27,13,"22a1",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,striped,red
"18941",26,27,14,"22a2b",1,2,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,striped,red
"18942",26,27,15,"22a2b",1,2,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,striped,red
"18943",26,27,16,"321",2,1,3,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,dotted,red
"18944",26,27,17,"322b",2,1,3,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,dotted,red
"18945",26,27,18,"322b",2,1,3,2,1,3,NA,circle,dotted,green,square,dotted,green,square,dotted,red
"18946",26,27,19,"321",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,solid,green
"18947",26,27,20,"322b",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,solid,green
"18948",26,27,21,"322b",3,2,1,2,1,3,NA,circle,dotted,green,square,dotted,green,square,solid,green
"18949",26,27,22,"321",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,striped,green
"18950",26,27,23,"322b",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,striped,green
"18951",26,27,24,"322b",3,2,1,2,1,3,NA,circle,dotted,green,square,dotted,green,square,striped,green
"18952",26,27,25,"331",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,cloud,dotted,green
"18953",26,27,26,"332",3,2,1,1,2,3,NA,circle,dotted,green,square,dotted,green,circle,dotted,green
"18954",26,27,27,"332",3,2,1,1,3,2,NA,circle,dotted,green,square,dotted,green,square,dotted,green
"18955",27, 1, 1,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,solid,blue
"18956",27, 1, 2,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,circle,solid,blue
"18957",27, 1, 3,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,square,solid,blue
"18958",27, 1, 4,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,striped,blue
"18959",27, 1, 5,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,circle,striped,blue
"18960",27, 1, 6,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,square,striped,blue
"18961",27, 1, 7,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,dotted,blue
"18962",27, 1, 8,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,circle,dotted,blue
"18963",27, 1, 9,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,blue,square,dotted,blue
"18964",27, 1,10,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,solid,red
"18965",27, 1,11,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,circle,solid,red
"18966",27, 1,12,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,square,solid,red
"18967",27, 1,13,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,striped,red
"18968",27, 1,14,"111",1,2,3,1,2,3,NA,square,dotted,green,cloud,solid,blue,circle,striped,red
"18969",27, 1,15,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,square,striped,red
"18970",27, 1,16,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,dotted,red
"18971",27, 1,17,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,circle,dotted,red
"18972",27, 1,18,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,square,dotted,red
"18973",27, 1,19,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,solid,green
"18974",27, 1,20,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,circle,solid,green
"18975",27, 1,21,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,blue,square,solid,green
"18976",27, 1,22,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,solid,blue,cloud,striped,green
"18977",27, 1,23,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,circle,striped,green
"18978",27, 1,24,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,square,striped,green
"18979",27, 1,25,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,solid,blue,cloud,dotted,green
"18980",27, 1,26,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,circle,dotted,green
"18981",27, 1,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,cloud,solid,blue,square,dotted,green
"18982",27, 2, 1,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,cloud,solid,blue
"18983",27, 2, 2,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,solid,blue
"18984",27, 2, 3,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,square,solid,blue
"18985",27, 2, 4,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,cloud,striped,blue
"18986",27, 2, 5,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,striped,blue
"18987",27, 2, 6,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,square,striped,blue
"18988",27, 2, 7,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,cloud,dotted,blue
"18989",27, 2, 8,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,dotted,blue
"18990",27, 2, 9,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,blue,square,dotted,blue
"18991",27, 2,10,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,cloud,solid,red
"18992",27, 2,11,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,solid,red
"18993",27, 2,12,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,square,solid,red
"18994",27, 2,13,"111",1,2,3,1,2,3,NA,square,dotted,green,circle,solid,blue,cloud,striped,red
"18995",27, 2,14,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,striped,red
"18996",27, 2,15,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,square,striped,red
"18997",27, 2,16,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,cloud,dotted,red
"18998",27, 2,17,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,dotted,red
"18999",27, 2,18,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,square,dotted,red
"19000",27, 2,19,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,cloud,solid,green
"19001",27, 2,20,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,solid,green
"19002",27, 2,21,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,blue,square,solid,green
"19003",27, 2,22,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,cloud,striped,green
"19004",27, 2,23,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,solid,blue,circle,striped,green
"19005",27, 2,24,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,square,striped,green
"19006",27, 2,25,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,cloud,dotted,green
"19007",27, 2,26,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,solid,blue,circle,dotted,green
"19008",27, 2,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,circle,solid,blue,square,dotted,green
"19009",27, 3, 1,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,solid,blue,cloud,solid,blue
"19010",27, 3, 2,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,solid,blue,circle,solid,blue
"19011",27, 3, 3,"322a",1,2,3,2,3,1,NA,square,dotted,green,square,solid,blue,square,solid,blue
"19012",27, 3, 4,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,cloud,striped,blue
"19013",27, 3, 5,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,circle,striped,blue
"19014",27, 3, 6,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,square,striped,blue
"19015",27, 3, 7,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,cloud,dotted,blue
"19016",27, 3, 8,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,circle,dotted,blue
"19017",27, 3, 9,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,solid,blue,square,dotted,blue
"19018",27, 3,10,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,cloud,solid,red
"19019",27, 3,11,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,circle,solid,red
"19020",27, 3,12,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,square,solid,red
"19021",27, 3,13,"211",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,cloud,striped,red
"19022",27, 3,14,"211",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,circle,striped,red
"19023",27, 3,15,"311",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,square,striped,red
"19024",27, 3,16,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,cloud,dotted,red
"19025",27, 3,17,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,circle,dotted,red
"19026",27, 3,18,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,square,dotted,red
"19027",27, 3,19,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,cloud,solid,green
"19028",27, 3,20,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,solid,blue,circle,solid,green
"19029",27, 3,21,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,solid,blue,square,solid,green
"19030",27, 3,22,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,cloud,striped,green
"19031",27, 3,23,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,solid,blue,circle,striped,green
"19032",27, 3,24,"321",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,square,striped,green
"19033",27, 3,25,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,cloud,dotted,green
"19034",27, 3,26,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,circle,dotted,green
"19035",27, 3,27,"322a",1,2,3,1,3,2,NA,square,dotted,green,square,solid,blue,square,dotted,green
"19036",27, 4, 1,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,solid,blue
"19037",27, 4, 2,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,circle,solid,blue
"19038",27, 4, 3,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,square,solid,blue
"19039",27, 4, 4,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,striped,blue
"19040",27, 4, 5,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,circle,striped,blue
"19041",27, 4, 6,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,square,striped,blue
"19042",27, 4, 7,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,dotted,blue
"19043",27, 4, 8,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,circle,dotted,blue
"19044",27, 4, 9,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,blue,square,dotted,blue
"19045",27, 4,10,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,solid,red
"19046",27, 4,11,"111",1,2,3,1,2,3,NA,square,dotted,green,cloud,striped,blue,circle,solid,red
"19047",27, 4,12,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,square,solid,red
"19048",27, 4,13,"22a1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,striped,red
"19049",27, 4,14,"211",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,circle,striped,red
"19050",27, 4,15,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,square,striped,red
"19051",27, 4,16,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,dotted,red
"19052",27, 4,17,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,circle,dotted,red
"19053",27, 4,18,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,square,dotted,red
"19054",27, 4,19,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,solid,green
"19055",27, 4,20,"211",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,circle,solid,green
"19056",27, 4,21,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,square,solid,green
"19057",27, 4,22,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,cloud,striped,green
"19058",27, 4,23,"22b1",1,2,3,3,2,1,NA,square,dotted,green,cloud,striped,blue,circle,striped,green
"19059",27, 4,24,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,blue,square,striped,green
"19060",27, 4,25,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,cloud,striped,blue,cloud,dotted,green
"19061",27, 4,26,"22a1",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,circle,dotted,green
"19062",27, 4,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,cloud,striped,blue,square,dotted,green
"19063",27, 5, 1,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,cloud,solid,blue
"19064",27, 5, 2,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,solid,blue
"19065",27, 5, 3,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,square,solid,blue
"19066",27, 5, 4,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,cloud,striped,blue
"19067",27, 5, 5,"22a2a",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,striped,blue
"19068",27, 5, 6,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,square,striped,blue
"19069",27, 5, 7,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,cloud,dotted,blue
"19070",27, 5, 8,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,dotted,blue
"19071",27, 5, 9,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,blue,square,dotted,blue
"19072",27, 5,10,"111",1,2,3,1,2,3,NA,square,dotted,green,circle,striped,blue,cloud,solid,red
"19073",27, 5,11,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,solid,red
"19074",27, 5,12,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,square,solid,red
"19075",27, 5,13,"211",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,cloud,striped,red
"19076",27, 5,14,"22a1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,striped,red
"19077",27, 5,15,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,square,striped,red
"19078",27, 5,16,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,cloud,dotted,red
"19079",27, 5,17,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,dotted,red
"19080",27, 5,18,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,square,dotted,red
"19081",27, 5,19,"211",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,cloud,solid,green
"19082",27, 5,20,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,solid,green
"19083",27, 5,21,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,square,solid,green
"19084",27, 5,22,"22b1",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,cloud,striped,green
"19085",27, 5,23,"22a2b",1,2,3,3,2,1,NA,square,dotted,green,circle,striped,blue,circle,striped,green
"19086",27, 5,24,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,blue,square,striped,green
"19087",27, 5,25,"22a1",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,cloud,dotted,green
"19088",27, 5,26,"22a2b",1,2,3,3,1,2,NA,square,dotted,green,circle,striped,blue,circle,dotted,green
"19089",27, 5,27,"22a2a",1,2,3,1,3,2,NA,square,dotted,green,circle,striped,blue,square,dotted,green
"19090",27, 6, 1,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,cloud,solid,blue
"19091",27, 6, 2,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,circle,solid,blue
"19092",27, 6, 3,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,square,solid,blue
"19093",27, 6, 4,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,striped,blue,cloud,striped,blue
"19094",27, 6, 5,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,square,striped,blue,circle,striped,blue
"19095",27, 6, 6,"322a",1,2,3,2,3,1,NA,square,dotted,green,square,striped,blue,square,striped,blue
"19096",27, 6, 7,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,cloud,dotted,blue
"19097",27, 6, 8,"22b2b",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,circle,dotted,blue
"19098",27, 6, 9,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,striped,blue,square,dotted,blue
"19099",27, 6,10,"211",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,cloud,solid,red
"19100",27, 6,11,"211",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,circle,solid,red
"19101",27, 6,12,"311",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,square,solid,red
"19102",27, 6,13,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,cloud,striped,red
"19103",27, 6,14,"22b1",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,circle,striped,red
"19104",27, 6,15,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,square,striped,red
"19105",27, 6,16,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,cloud,dotted,red
"19106",27, 6,17,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,circle,dotted,red
"19107",27, 6,18,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,square,dotted,red
"19108",27, 6,19,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,cloud,solid,green
"19109",27, 6,20,"22b1",1,2,3,1,2,3,NA,square,dotted,green,square,striped,blue,circle,solid,green
"19110",27, 6,21,"321",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,square,solid,green
"19111",27, 6,22,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,cloud,striped,green
"19112",27, 6,23,"22b2b",1,2,3,2,1,3,NA,square,dotted,green,square,striped,blue,circle,striped,green
"19113",27, 6,24,"322b",1,2,3,3,2,1,NA,square,dotted,green,square,striped,blue,square,striped,green
"19114",27, 6,25,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,cloud,dotted,green
"19115",27, 6,26,"22a2b",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,circle,dotted,green
"19116",27, 6,27,"322a",1,2,3,1,3,2,NA,square,dotted,green,square,striped,blue,square,dotted,green
"19117",27, 7, 1,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,cloud,dotted,blue,cloud,solid,blue
"19118",27, 7, 2,"22b1",1,2,3,2,1,3,NA,square,dotted,green,cloud,dotted,blue,circle,solid,blue
"19119",27, 7, 3,"22b2b",1,2,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,solid,blue
"19120",27, 7, 4,"22a2b",1,2,3,2,3,1,NA,square,dotted,green,cloud,dotted,blue,cloud,striped,blue
"19121",27, 7, 5,"22b1",1,2,3,2,1,3,NA,square,dotted,green,cloud,dotted,blue,circle,striped,blue
"19122",27, 7, 6,"22b2b",1,2,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,square,striped,blue
"19123",27, 7, 7,"322a",2,1,3,2,3,1,NA,square,dotted,green,cloud,dotted,blue,cloud,dotted,blue
"19124",27, 7, 8,"321",2,1,3,1,3,2,NA,square,dotted,green,cloud,dotted,blue,circle,dotted,blue
"19125",27, 7, 9,"322b",2,1,3,3,2,1,NA,square,dotted,green,cloud,dotted,blue,square,dotted,blue
"19126",27, 7,10,"22b1",1,2,3,2,1,3,NA,square,dotted,green,cloud,dotted,blue,cloud,solid,red
"19127",27, 7,11,"211",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,circle,solid,red
"19128",27, 7,12,"22b1",1,2,3,1,2,3,NA,square,dotted,green,cloud,dotted,blue,square,solid,red
