"","V1","V2","V3","V4","V5","V6","V7","V8"
"44",46,1.68542512405425,0.518438105459424,1730.45368077972,0.430054585095512,1.81947495705784,0.393616852047186,0
"45",47,5.87983878861302,2.04592735683833,1661.06745371138,1.41599275808748,1.4531306916655,0.853238187600596,0
"46",48,14.869164193152,1.65208204941775,1427.02726687949,3.05895625285493,3.39368542846152,1.56687583158146,0
"47",49,2.14073459859292,0.109287439125677,1752.47641075652,0.328262160491864,0.18339459299201,0.109072146226786,0
"48",51,6.53334440034385,3.02694306007736,1616.63768146768,1.7329367388248,1.12621333228757,0.942297237258303,0
"49",53,19.5035507502368,6.26782468522303,709.571890026992,3.75199694262145,4.00985335969778,3.36482874953701,0
"50",54,1.61987339244961,1.01434371526368,1741.05043391087,1.01309738842384,1.56973439064552,1.00538109106905,0
"51",55,7.41945793471264,2.01179046781458,1240.25533773257,2.14998406604903,2.06427474159159,1.99511862570554,0
"52",56,29.3771690852714,8.97431350926156,76.5812974584651,0.693282959175411,5.00731807778092,0.54162589611604,0
"53",57,8.54462511027592,1.49471090457804,886.028145481146,2.79080358219253,3.75433035610914,1.39530745077278,0
"54",58,8.20450014218908,0.00127403701436745,1641.56994001154,3.01644186883008,2.90198009271903,-2.43279064864896e-100,0
"55",59,3.63970459588649,0.623124245798301,2031.40686072725,0.945647832185085,0.640684679508918,0.623006832891538,0
"56",60,2.5997622414603,1.02540240737954,1919.98510816031,1.04357888059908,1.31287910049659,1.00323985272654,0
"57",62,0.843075059488866,0.0887774387646799,2586.21351493401,0.17810043188087,0.955056982180763,0.0887748712215273,0
"58",63,4.97207180513906,2.37760285851833,2024.3633833692,2.74973477363306,2.37826964675641,2.37662032475392,0
"59",64,15.0663586425473,4.79707050613876,843.439446362537,2.32234256823463,1.58983738333967,1.44390568803284,0
"60",65,9.65999026425021,3.55453150229622,910.069981781551,1.28257584515893,1.51682177269154,1.15704659179519,0
"61",66,30.1058125328552,10.2333014431979,249.007939739102,4.53612316188476,6.26334170809583,3.58371262725879,0
"62",67,28.5257357428037,6.99180061666748,169.45941450912,1.03387826512438,3.82093554400966,0.748037131193607,0
"63",68,0.795327168896689,0.327541813010324,1965.79274232753,0.324789485433864,1.54886398767483,0.321061599181478,0
"64",69,6.19908895513381,2.53335849762116,1678.6454739512,1.67069807570272,1.50602813998788,1.21546369749223,0
"65",70,8.59011321511921,0.266081503308008,1625.95970730099,2.86115030305813,2.41899355713259,0.266083414309781,0
"66",71,7.5786117384592,1.95947370649776,1939.33702584426,2.15448338199776,2.06634612752011,1.95890781577941,0
"67",72,9.06264541290792,0.971060772658234,1807.73105703974,2.26043879813674,1.80872111260363,0.971060778794956,0
"68",73,6.64378973314767,0.00123479162163669,1713.92060805393,2.89256856064895,2.62607488871849,-3.24372086486528e-100,0
"69",74,9.62620936490783,0.253005029240188,1153.13575933816,3.03393008389534,3.41608920058343,0.25301764374126,0
"70",75,0.00623898387908098,0.00489865194415026,3366.91307842416,0.00496382535003929,4.86724012499182,0.00489865194699665,0
"71",76,9.60137295962305,1.73370111179011,1199.17199659186,3.42528989425023,3.89523516950857,1.71995986634678,0
"72",77,7.38596185659587,1.65869025810664,1052.42710744874,1.91929239369832,1.77621998157878,1.65287207612186,0
"73",78,0.173317315922577,0.0413417575278667,2504.1311541017,0.0453341232794113,2.74069488609519,0.0409467022153297,0
"74",81,2.44105402603252,1.40965867018622,2841.40476673734,1.40965867017613,7.26219084382897,1.40965902038289,0
"75",82,11.983114109932,3.83869263510962,750.802878922428,1.55676561339907,1.10226108193701,0.68187439490302,0
"76",83,27.7605922009572,13.0823495812323,953.842056873361,9.7246996348602,10.0652159274522,9.48069028930249,0
"77",84,2.70912904919972,0.749139354358471,2388.37570547931,0.95991452222315,0.929548369367186,0.74910734813693,0
"78",85,0.374612649775043,0.236801153934189,3272.44888282943,0.236801153930393,5.44985502168627,0.236801273040342,0
"79",86,2.3285419845677,0.37911688455571,1768.41809416876,0.572577526577326,0.508651625463079,0.379116884567794,0
"80",87,2.27405593094412,0.995485926557811,2075.24482631997,0.914129008228497,1.09848818728566,0.892640435638707,0
"81",88,19.4298835302175,10.2944457557432,-1.80283074694629e-98,0.00859837252332503,6.23345369496414,-3.39928261157828e-100,0
"82",89,1.58771804331008,0.63210486524225,2346.52800926852,0.526853863732002,1.8785487942605,0.52287707435474,0
